,Date,Open_BOM500002,Open_BOM500003,Open_BOM500008,Open_BOM500009,Open_BOM500010,Open_BOM500012,Open_BOM500013,Open_BOM500014,Open_BOM500020,Open_BOM500023,High_BOM500002,High_BOM500003,High_BOM500008,High_BOM500009,High_BOM500010,High_BOM500012,High_BOM500013,High_BOM500014,High_BOM500020,High_BOM500023,Low_BOM500002,Low_BOM500003,Low_BOM500008,Low_BOM500009,Low_BOM500010,Low_BOM500012,Low_BOM500013,Low_BOM500014,Low_BOM500020,Low_BOM500023,Close_BOM500002,Close_BOM500003,Close_BOM500008,Close_BOM500009,Close_BOM500010,Close_BOM500012,Close_BOM500013,Close_BOM500014,Close_BOM500020,Close_BOM500023,WAP_BOM500002,WAP_BOM500003,WAP_BOM500008,WAP_BOM500009,WAP_BOM500010,WAP_BOM500012,WAP_BOM500013,WAP_BOM500014,WAP_BOM500020,WAP_BOM500023,No. of Shares_BOM500002,No. of Shares_BOM500003,No. of Shares_BOM500008,No. of Shares_BOM500009,No. of Shares_BOM500010,No. of Shares_BOM500012,No. of Shares_BOM500013,No. of Shares_BOM500014,No. of Shares_BOM500020,No. of Shares_BOM500023,No. of Trades_BOM500002,No. of Trades_BOM500003,No. of Trades_BOM500008,No. of Trades_BOM500009,No. of Trades_BOM500010,No. of Trades_BOM500012,No. of Trades_BOM500013,No. of Trades_BOM500014,No. of Trades_BOM500020,No. of Trades_BOM500023,Total Turnover_BOM500002,Total Turnover_BOM500003,Total Turnover_BOM500008,Total Turnover_BOM500009,Total Turnover_BOM500010,Total Turnover_BOM500012,Total Turnover_BOM500013,Total Turnover_BOM500014,Total Turnover_BOM500020,Total Turnover_BOM500023,Deliverable Quantity_BOM500002,Deliverable Quantity_BOM500003,Deliverable Quantity_BOM500008,Deliverable Quantity_BOM500009,Deliverable Quantity_BOM500010,Deliverable Quantity_BOM500012,Deliverable Quantity_BOM500013,Deliverable Quantity_BOM500014,Deliverable Quantity_BOM500020,Deliverable Quantity_BOM500023,% Deli. Qty to Traded Qty_BOM500002,% Deli. Qty to Traded Qty_BOM500003,% Deli. Qty to Traded Qty_BOM500008,% Deli. Qty to Traded Qty_BOM500009,% Deli. Qty to Traded Qty_BOM500010,% Deli. Qty to Traded Qty_BOM500012,% Deli. Qty to Traded Qty_BOM500013,% Deli. Qty to Traded Qty_BOM500014,% Deli. Qty to Traded Qty_BOM500020,% Deli. Qty to Traded Qty_BOM500023,Spread H-L_BOM500002,Spread H-L_BOM500003,Spread H-L_BOM500008,Spread H-L_BOM500009,Spread H-L_BOM500010,Spread H-L_BOM500012,Spread H-L_BOM500013,Spread H-L_BOM500014,Spread H-L_BOM500020,Spread H-L_BOM500023,Spread C-O_BOM500002,Spread C-O_BOM500003,Spread C-O_BOM500008,Spread C-O_BOM500009,Spread C-O_BOM500010,Spread C-O_BOM500012,Spread C-O_BOM500013,Spread C-O_BOM500014,Spread C-O_BOM500020,Spread C-O_BOM500023,Gross_Purchases,Gross_Sales,Net_Investment_INR,Net_Investment_USD,Conversion_Rate,High,Low,Open,Close,Volume,Adj Close
540,2019-03-07,1245.0,206.0,759.9,11.7,1897.0,59.0,11.65,1.9,123.35,143.33333333333334,1290.0,206.0,759.9,11.75,1897.0,59.75,11.65,1.99,124.4,144.33333333333334,1245.0,200.35,741.35,11.45,1865.45,58.0,11.2,1.81,117.85,143.33333333333334,1269.45,203.0,744.05,11.5,1879.45,58.5,11.33,1.99,118.4,144.33333333333334,1277.92,203.54,747.48,11.58,1878.62,58.85,11.36,1.86,120.32,143.83333333333334,32591.0,4948.0,14781.0,19422.0,66038.0,46432.0,15334.0,408.0,229324.0,1003.3333333333334,1206.0,203.0,493.0,32.0,3072.0,227.0,89.0,8.0,2427.0,2.6666666666666665,41648729.0,1007107.0,11048444.0,224916.0,124059994.0,2732723.0,174253.0,757.0,27592660.0,144446.6666666667,2972.0,3014.0,4428.0,17421.0,19914.0,33873.0,7676.0,408.0,85797.0,1003.3333333333334,9.12,60.91,29.96,89.7,30.16,72.95,50.06,100.0,37.41,100.0,45.0,5.65,18.55,0.3,31.55,1.75,0.45,0.18,6.55,1.0,24.45,-3.0,-15.85,-0.2,-17.55,-0.5,-0.32,0.09,-4.95,1.0,6340.37,5213.99,1126.38,159.59,70.5798,25645.44921875,25352.55078125,25645.44921875,25473.23046875,289140000.0,25473.23046875
541,2019-03-08,1269.45,206.0,744.65,11.42,1873.95,58.05,11.21,1.9,119.0,144.0,1277.0,208.0,744.65,11.84,1890.0,58.85,11.4,2.08,119.65,144.0,1250.9,205.05,731.9,11.16,1870.65,57.0,11.15,1.9,115.4,144.0,1265.3,206.1,737.45,11.67,1883.9,57.4,11.32,2.08,115.7,144.0,1260.94,206.42,736.76,11.42,1883.18,57.67,11.25,1.94,117.04,144.0,5764.0,5064.0,7300.0,6241.0,299829.0,33414.0,712837.0,4060.0,155694.0,1405.0,448.0,170.0,212.0,33.0,1718.0,173.0,50.0,12.0,1332.0,3.0,7268036.0,1045299.0,5378345.0,71291.0,564630551.0,1926978.0,8019935.0,7880.0,18223194.0,202320.0,2181.0,2843.0,1779.0,4441.0,262373.0,26137.0,705198.0,4060.0,47850.0,1405.0,37.84,56.14,24.37,71.16,87.51,78.22,98.93,100.0,30.73,100.0,26.1,2.95,12.75,0.68,19.35,1.85,0.25,0.18,4.25,0.0,-4.15,0.1,-7.2,0.25,9.95,-0.65,0.11,0.18,-3.3,0.0,5590.99,4456.95,1134.04,161.94,70.0268,25466.140625,25252.4609375,25347.380859375,25450.240234375,270500000.0,25450.240234375
542,2019-03-11,1265.25,207.0,743.3,11.4,1889.7,57.0,11.33,1.98,115.5,144.0,1276.25,208.0,749.2,12.48,1903.6,60.0,11.36,2.18,119.0,144.0,1260.2,203.4,739.65,11.4,1885.6,57.0,11.06,1.98,115.2,143.5,1265.35,205.8,745.6,12.05,1897.3,59.35,11.29,2.1,116.0,143.5,1268.16,207.02,743.88,12.07,1894.61,59.48,11.25,2.07,116.85,143.75,20805.0,8527.0,6964.0,21975.0,66049.0,45314.0,6961.0,2529.0,189833.0,902.5,535.0,321.0,198.0,91.0,2154.0,240.0,32.0,21.0,1872.0,2.5,26384084.0,1765219.0,5180409.0,265246.0,125137190.0,2695195.0,78299.0,5235.0,22182864.0,129860.0,2107.0,5148.0,2085.0,17468.0,22661.0,37971.0,4550.0,2529.0,77438.0,937.0,10.13,60.37,29.94,79.49,34.31,83.8,65.36,100.0,40.79,50.0,16.05,4.6,9.55,1.08,18.0,3.0,0.3,0.2,3.8,0.5,0.1,-1.2,2.3,0.65,7.6,2.35,-0.04,0.12,0.5,-0.5,5169.56,3991.04,1178.52,168.12,70.101,25661.630859375,25208.0,25208.0,25650.880859375,309790000.0,25650.880859375
543,2019-03-12,1271.0,208.55,749.65,11.8,1910.0,59.05,11.4,2.0,117.0,144.0,1280.1,212.0,752.3,12.27,1936.0,60.5,12.1,2.0,134.3,144.0,1250.0,203.55,743.0,11.8,1900.6,59.0,11.4,2.0,117.0,143.0,1256.65,205.7,746.05,12.15,1931.95,59.75,11.67,2.0,129.4,143.0,1263.51,208.69,747.22,12.15,1919.94,60.0,11.57,2.0,128.46,143.5,16437.0,13481.0,8529.0,31333.0,64502.0,48709.0,123078.0,1787.0,1992340.0,400.0,487.0,471.0,290.0,68.0,2092.0,243.0,130.0,10.0,18102.0,2.0,20768249.0,2813372.0,6373063.0,380689.0,123839650.0,2922699.0,1424065.0,3574.0,255943362.0,57400.0,1422.0,6268.0,2632.0,30082.0,24524.0,40669.0,110592.0,1787.0,292852.0,469.0,8.65,46.5,30.86,96.01,38.02,83.49,89.86,100.0,14.7,0.0,30.1,8.45,9.3,0.47,35.4,1.5,0.7,0.0,17.3,1.0,-14.35,-2.85,-3.6,0.35,21.95,0.7,0.27,0.0,12.4,-1.0,8102.76,4347.37,3755.39,537.02,69.9308,25675.439453125,25522.169921875,25600.30078125,25554.66015625,317730000.0,25554.66015625
544,2019-03-13,1256.65,208.8,750.0,12.41,1936.2,59.7,11.73,2.0,129.1,141.2,1310.0,208.8,771.0,13.45,1962.8,60.5,11.73,2.0,137.0,152.0,1250.0,199.25,745.45,12.15,1924.5,58.9,11.43,1.9,126.7,141.2,1293.3,202.25,751.55,13.15,1951.2,59.4,11.48,1.9,135.4,146.0,1288.52,202.9,760.9,12.91,1947.89,59.55,11.6,1.98,133.37,146.97,16116.0,6986.0,58044.0,82862.0,95583.0,36354.0,7500.0,920.0,1436309.0,402.0,1396.0,254.0,1625.0,197.0,3253.0,178.0,42.0,13.0,12468.0,5.0,20765795.0,1417461.0,44165526.0,1069482.0,186185230.0,2164944.0,86988.0,1818.0,191564409.0,59080.0,4320.0,2422.0,11986.0,65420.0,26497.0,29450.0,5275.0,920.0,345472.0,1.0,26.81,34.67,20.65,78.95,27.72,81.01,70.33,100.0,24.05,0.25,60.0,9.55,25.55,1.3,38.3,1.6,0.3,0.1,10.3,10.8,36.65,-6.55,1.55,0.74,15.0,-0.3,-0.25,-0.1,6.3,4.8,9166.06,6110.33,3055.73,439.07,69.595,25776.490234375,25571.310546875,25637.23046875,25702.890625,331410000.0,25702.890625
545,2019-03-14,1310.0,202.0,755.6,13.0,1967.1,60.4,12.0,1.9,135.95,140.85,1324.0,205.6,757.1,13.5,1974.3,60.4,12.25,1.99,141.9,146.5,1291.5,200.8,741.5,12.9,1949.5,58.3,11.61,1.81,132.6,140.85,1307.2,205.05,747.45,13.22,1957.85,58.45,11.76,1.81,139.85,143.5,1306.68,204.1,748.34,13.27,1959.92,58.73,11.87,1.82,137.57,143.76999999999998,11908.0,6652.0,14048.0,32153.0,73771.0,33705.0,43936.0,2541.0,1180475.0,259.0,933.0,363.0,524.0,107.0,3050.0,171.0,203.0,20.0,10593.0,3.5,15559997.0,1357692.0,10512659.0,426716.0,144585339.0,1979394.0,521644.0,4619.0,162395561.0,37693.0,2771.0,4041.0,1650.0,27775.0,21804.0,27553.0,17257.0,2541.0,260402.0,58.5,23.27,60.75,11.75,86.38,29.56,81.75,39.28,100.0,22.06,50.125,32.5,4.8,15.6,0.6,24.8,2.1,0.64,0.18,9.3,5.65,-2.8,3.05,-8.15,0.22,-9.25,-1.95,-0.24,-0.09,3.9,2.65,8253.77,5873.47,2380.3,341.89,69.6225,25752.83984375,25621.310546875,25692.310546875,25709.939453125,302790000.0,25709.939453125
546,2019-03-15,1315.2,204.5,746.8,13.3,1913.75,59.45,11.7,1.81,141.35,140.5,1315.2,205.9,752.75,13.74,1992.9,60.4,11.75,1.89,142.25,141.0,1296.0,203.0,743.6,13.0,1913.75,58.5,11.5,1.72,132.0,140.5,1303.85,204.1,746.1,13.05,1977.0,58.95,11.56,1.89,133.3,141.0,1303.05,204.65,748.38,13.25,1973.66,59.68,11.58,1.75,137.59,140.57,80405.0,11439.0,7067.0,28099.0,71008.0,70011.0,21000.0,4195.0,552207.0,116.0,270.0,178.0,297.0,96.0,2308.0,257.0,77.0,18.0,5665.0,2.0,104771512.0,2340951.0,5288816.0,372216.0,140145715.0,4178459.0,243117.0,7361.0,75976202.0,16306.0,78223.0,7076.0,1446.0,25926.0,23862.0,55929.0,14735.0,4195.0,167295.0,116.0,97.29,61.86,20.46,92.27,33.6,79.89,70.17,100.0,30.3,100.0,19.2,2.9,9.15,0.74,79.15,1.9,0.25,0.17,10.25,0.5,-11.35,-0.4,-0.7,-0.25,63.25,-0.5,-0.14,0.08,-8.05,0.5,6157.68,4086.74,2070.94,297.27,69.6657,25927.91015625,25649.69921875,25720.9609375,25848.869140625,616910000.0,25848.869140625
547,2019-03-18,1314.95,204.75,749.95,13.5,1980.0,59.9,11.4,1.89,134.35,142.05,1324.0,205.7,750.8,13.98,1994.8,59.9,11.65,1.89,149.3,142.05,1302.15,204.0,730.0,13.32,1956.0,58.0,11.27,1.89,134.0,140.0,1307.6,204.55,734.05,13.56,1964.0,58.1,11.42,1.89,145.3,140.25,1314.66,204.5,738.2,13.68,1972.71,58.69,11.4,1.83,144.83,140.78,4805.0,8213.0,16373.0,48317.0,59883.0,45433.0,7306.0,12.0,2030586.0,338.0,441.0,160.0,495.0,166.0,2321.0,178.0,38.0,2.0,20332.0,5.0,6316951.0,1679544.0,12086508.0,660834.0,118131858.0,2666283.0,83323.0,22.0,294087204.0,47585.0,1603.0,5537.0,4014.0,42856.0,21131.0,34527.0,5592.0,12.0,382016.0,338.0,33.36,67.42,24.52,88.7,35.29,76.0,76.54,100.0,18.81,100.0,21.85,1.7,20.8,0.66,38.8,1.9,0.38,0.0,15.3,2.05,-7.35,-0.2,-15.9,0.06,-16.0,-1.8,0.02,0.0,10.95,-1.8,15322.65,11850.12,3472.53,501.72,69.2131,25924.76953125,25785.66015625,25801.880859375,25914.099609375,399530000.0,25914.099609375
548,2019-03-19,1307.65,210.0,731.75,13.95,1970.2,57.5,11.99,1.8,146.4,145.9,1322.0,210.0,748.8,14.98,1978.0,58.95,11.99,1.9,149.4,145.9,1301.4,202.5,724.0,13.76,1960.75,57.5,11.43,1.8,143.55,144.8,1316.35,203.6,742.7,14.66,1967.85,58.35,11.56,1.9,146.35,144.85,1314.75,204.86,734.51,14.66,1968.64,58.21,11.79,1.85,146.94,145.0,21775.0,5992.0,28467.0,71564.0,50072.0,18470.0,47599.0,963.0,620073.0,4.0,446.0,294.0,965.0,247.0,1510.0,158.0,135.0,14.0,6802.0,4.0,28628756.0,1227502.0,20909276.0,1048971.0,98573788.0,1075054.0,561194.0,1777.0,91110488.0,580.0,1603.0,2807.0,5024.0,50364.0,16885.0,12493.0,19892.0,963.0,143082.0,1.0,7.36,46.85,17.65,70.38,33.72,67.64,41.79,100.0,23.08,25.0,20.6,7.5,24.8,1.22,17.25,1.45,0.56,0.1,5.85,1.1,8.7,-6.4,10.95,0.71,-2.35,0.85,-0.43,0.1,-0.05,-1.05,6424.84,3916.83,2508.01,365.55,68.6088,26109.6796875,25814.919921875,25987.869140625,25887.380859375,342250000.0,25887.380859375
549,2019-03-20,1317.55,202.7,745.0,15.0,1975.0,58.95,11.5,1.9,146.0,142.0,1342.0,203.85,746.85,15.8,1998.0,59.7,11.6,1.9,146.4,142.0,1317.55,198.0,720.2,14.0,1968.5,57.6,11.26,1.81,140.9,142.0,1336.15,200.45,726.9,14.09,1987.15,58.4,11.29,1.81,142.65,142.0,1334.84,201.54,730.27,14.64,1986.65,58.23,11.42,1.81,143.04,142.0,6655.0,3228.0,19701.0,85087.0,50410.0,21933.0,14933.0,486.0,339203.0,7000.0,535.0,144.0,763.0,297.0,2367.0,124.0,60.0,10.0,3855.0,1.0,8883356.0,650580.0,14386983.0,1245871.0,100147083.0,1277177.0,170506.0,882.0,48519804.0,994000.0,2146.0,1818.0,4864.0,51952.0,13835.0,17394.0,9057.0,486.0,81950.0,7000.0,32.25,56.32,24.69,61.06,27.44,79.31,60.65,100.0,24.16,100.0,24.45,5.85,26.65,1.8,29.5,2.1,0.34,0.09,5.5,0.0,18.6,-2.25,-18.1,-0.91,12.15,-0.55,-0.21,-0.09,-3.35,0.0,6284.43,4137.21,2147.22,313.08,68.5847,25929.51953125,25670.630859375,25867.7890625,25745.669921875,321980000.0,25745.669921875
550,2019-03-22,1342.25,202.55,729.4,14.05,1992.0,58.0,11.21,1.81,142.9,138.0,1347.95,203.0,731.5,14.36,2010.2,58.25,11.36,1.9,147.4,139.0,1334.2,186.0,712.5,13.16,1971.2,56.55,10.96,1.72,141.5,137.05,1341.35,201.2,716.05,13.38,1984.35,57.4,11.2,1.72,142.75,139.0,1339.37,196.02,719.11,13.61,1992.67,57.26,11.23,1.75,144.25,138.02,23737.0,10943.0,24148.0,51782.0,60443.0,30663.0,41446.0,2787.0,359455.0,701.0,458.0,482.0,931.0,178.0,2866.0,197.0,45.0,34.0,4417.0,6.0,31792566.0,2145036.0,17365145.0,704661.0,120442764.0,1755830.0,465254.0,4891.0,51850072.0,96755.0,2084.0,3882.0,8307.0,39571.0,16392.0,22592.0,39625.0,2787.0,105422.0,350.0,8.78,35.47,34.4,76.42,27.12,73.68,95.61,100.0,29.33,49.93,13.75,17.0,19.0,1.2,39.0,1.7,0.4,0.18,5.9,1.95,-0.9,-1.35,-13.35,-0.67,-7.65,-0.6,-0.01,-0.09,-0.15,1.0,7433.57,5597.97,1835.6,266.57,68.8604,25877.009765625,25501.44921875,25844.650390625,25502.3203125,386510000.0,25502.3203125
551,2019-03-25,1331.5,201.6,716.1,13.5,1978.8,57.4,11.24,1.64,141.8,140.0,1342.1,204.7,716.1,13.78,1978.8,58.7,11.24,1.8,141.8,144.65,1323.45,200.95,703.95,13.38,1937.8,55.0,10.83,1.64,134.4,133.0,1338.35,201.6,706.7,13.62,1945.75,55.2,11.08,1.7,136.1,138.9,1328.8,202.72,707.97,13.62,1984.56,56.16,11.04,1.69,136.84,140.11,23207.0,4071.0,14386.0,23755.0,757306.0,63989.0,69337.0,519.0,407344.0,10678.0,464.0,120.0,584.0,69.0,3091.0,251.0,63.0,26.0,4265.0,18.0,30837469.0,825266.0,10184800.0,323438.0,1502919472.0,3593313.0,765681.0,878.0,55741782.0,1496070.0,1312.0,2236.0,4617.0,19464.0,698123.0,55985.0,66984.0,519.0,132708.0,153.0,5.65,54.93,32.09,81.94,92.19,87.49,96.61,100.0,32.58,1.43,18.65,3.75,12.15,0.4,41.0,3.7,0.41,0.16,7.4,11.65,6.85,0.0,-9.4,0.12,-33.05,-2.2,-0.16,0.06,-5.7,-1.1,8133.45,6688.05,1445.4,210.51,68.6607,25603.26953125,25372.259765625,25490.720703125,25516.830078125,303120000.0,25516.830078125
552,2019-03-26,1336.65,202.35,708.0,13.65,1948.0,55.25,10.95,1.78,137.0,137.5,1340.85,204.35,720.35,14.15,1958.6,57.6,11.39,1.78,139.7,143.8,1322.6,198.5,704.0,13.51,1931.0,54.0,10.88,1.63,134.7,134.0,1333.3,200.1,709.45,13.98,1945.65,55.45,11.07,1.63,135.9,139.45,1332.61,200.53,709.31,13.83,1944.25,55.02,11.09,1.66,136.87,137.705,1075.0,4990.0,42379.0,20511.0,85919.0,80675.0,17881.0,3375.0,309654.0,5359.0,141.0,254.0,1043.0,77.0,2469.0,342.0,78.0,21.0,3477.0,11.0,1432553.0,1000666.0,30059935.0,283711.0,167047723.0,4438788.0,198292.0,5599.0,42381065.0,750741.0,388.0,2367.0,9964.0,14690.0,30906.0,65237.0,15186.0,3375.0,88540.0,95.5,36.09,47.43,23.51,71.62,35.97,80.86,84.93,100.0,28.59,48.214999999999996,18.25,5.85,16.35,0.64,27.6,3.6,0.51,0.15,5.0,9.8,-3.35,-2.25,1.45,0.33,-2.35,0.2,0.12,-0.15,-1.1,1.9499999999999997,5929.57,6395.52,-465.95,-67.54,68.9903,25796.2890625,25544.779296875,25649.560546875,25657.73046875,305110000.0,25657.73046875
553,2019-03-27,1330.0,201.6,709.0,13.55,1959.9,54.25,10.96,1.6,137.5,135.0,1346.5,204.5,730.0,14.24,1959.9,56.4,11.05,1.71,139.85,142.95,1321.05,201.45,705.45,13.55,1906.75,53.0,10.8,1.56,134.4,135.0,1329.3,202.6,721.05,14.1,1920.45,54.1,10.88,1.71,135.85,140.0,1333.81,202.71,713.4,13.99,1928.6,54.05,10.96,1.61,136.97,135.3,4388.0,8948.0,173756.0,14720.0,103461.0,102362.0,11487.0,3809.0,444499.0,40.0,439.0,146.0,2091.0,72.0,2898.0,427.0,49.0,19.0,4387.0,4.0,5852742.0,1813871.0,123957304.0,205927.0,199535360.0,5532748.0,125940.0,6133.0,60881856.0,5412.0,1328.0,6583.0,112588.0,13150.0,38432.0,85212.0,9369.0,3809.0,132811.0,38.0,30.26,73.57,64.8,89.33,37.15,83.25,81.56,100.0,29.88,95.0,25.45,3.05,24.55,0.69,53.15,3.4,0.25,0.15,5.45,7.95,-0.7,1.0,12.05,0.55,-39.45,-0.15,-0.08,0.11,-1.65,5.0,5021.31,4042.28,979.03,142.2,68.8469,25758.169921875,25425.26953125,25676.33984375,25625.58984375,270340000.0,25625.58984375
554,2019-03-28,1327.0,202.5,725.2,14.25,1922.5,55.7,11.18,1.63,137.6,149.0,1330.0,204.1,731.75,14.4,1950.35,55.7,11.55,1.79,141.7,149.0,1307.05,199.55,713.1,13.7,1915.0,54.2,11.02,1.63,136.6,130.1,1315.0,200.25,717.3,14.17,1947.05,54.8,11.25,1.68,138.15,142.0,1316.79,201.85,722.08,14.14,1942.18,54.88,11.24,1.63,139.12,142.08,20606.0,6533.0,37514.0,8984.0,63053.0,38216.0,10680.0,8158.0,385303.0,562.0,571.0,226.0,1135.0,53.0,2032.0,158.0,86.0,37.0,3849.0,8.0,27133877.0,1318654.0,27088282.0,127006.0,122460455.0,2097243.0,120056.0,13336.0,53602823.0,79851.0,1684.0,3465.0,11343.0,7950.0,21857.0,25415.0,4897.0,8158.0,98032.0,160.0,8.17,53.04,30.24,88.49,34.66,66.5,45.85,100.0,25.44,28.47,22.95,4.55,18.65,0.7,35.35,1.5,0.53,0.16,5.1,18.9,-12.0,-2.25,-7.9,-0.08,24.55,-0.9,0.07,0.05,0.55,-7.0,6507.08,5491.98,1015.1,147.32,68.903,25743.41015625,25576.689453125,25693.3203125,25717.4609375,237170000.0,25717.4609375
555,2019-03-29,1327.95,200.3,717.0,14.17,1949.95,53.65,11.11,1.68,138.6,130.25,1328.0,204.65,724.0,14.69,1972.0,55.2,11.4,1.68,139.3,144.75,1310.0,198.45,717.0,14.17,1936.35,53.65,11.06,1.6,134.15,130.25,1319.85,202.95,718.95,14.29,1967.3,54.65,11.22,1.6,135.05,142.35,1319.42,201.04,720.73,14.45,1955.67,54.8,11.25,1.6,136.74,138.56,72595.0,9945.0,15117.0,16991.0,84133.0,41436.0,33151.0,4320.0,214507.0,116.0,1324.0,352.0,441.0,113.0,2823.0,154.0,63.0,13.0,2702.0,8.0,95783140.0,1999357.0,10895239.0,245581.0,164535984.0,2270649.0,372926.0,6914.0,29332565.0,16073.0,44010.0,5331.0,4422.0,11665.0,34032.0,36896.0,30589.0,4320.0,76846.0,8.0,60.62,53.6,29.25,68.65,40.45,89.04,92.27,100.0,35.82,6.9,18.0,6.2,7.0,0.52,35.65,1.55,0.34,0.08,5.15,14.5,-8.1,2.65,1.95,0.12,17.35,1.0,0.11,-0.08,-3.55,12.1,10147.36,6600.02,3547.34,514.08,69.0038,25949.3203125,25771.669921875,25827.310546875,25928.6796875,300620000.0,25928.6796875
556,2019-04-01,1319.85,204.65,717.05,14.5,1979.0,55.9,11.48,1.6,136.0,136.0,1326.6,208.45,732.15,14.87,1979.0,57.8,11.55,1.68,139.4,142.95,1306.35,204.0,717.05,13.41,1937.65,54.65,11.2,1.52,135.65,134.0,1313.55,206.65,723.05,13.53,1955.25,56.0,11.21,1.68,136.85,138.95,1316.39,205.95,725.88,13.93,1967.4,56.39,11.32,1.54,137.41,136.73,7785.0,6150.0,21641.0,46296.0,707019.0,40089.0,25300.0,5920.0,235355.0,197.0,548.0,178.0,550.0,153.0,2736.0,210.0,30.0,17.0,2442.0,32.0,10248104.0,1266611.0,15708848.0,645095.0,1390990348.0,2260769.0,286297.0,9126.0,32340885.0,26935.0,2558.0,3045.0,5019.0,39471.0,675806.0,29451.0,24317.0,5920.0,68546.0,110.0,32.86,49.51,23.19,85.26,95.59,73.46,96.11,100.0,29.12,55.84,20.25,4.45,15.1,1.46,41.35,3.15,0.35,0.16,3.75,8.95,-6.3,2.0,6.0,-0.97,-23.75,0.1,-0.27,0.08,0.85,2.95,12188.86,8851.32,3337.54,483.125,69.08755,26280.900390625,26071.689453125,26075.099609375,26258.419921875,295570000.0,26258.419921875
557,2019-04-02,1320.0,205.8,723.1,13.53,1956.5,57.4,11.38,1.75,137.5,136.0,1342.25,206.9,729.45,13.83,1998.0,57.4,11.54,1.75,141.05,139.95,1314.0,203.0,719.15,13.5,1955.65,56.0,11.21,1.6,134.35,131.15,1322.6,204.6,721.05,13.57,1992.5,56.35,11.26,1.6,138.8,139.95,1325.43,204.41,724.35,13.6,1977.7,56.52,11.4,1.66,138.23,135.23,4482.0,7821.0,13318.0,8845.0,121651.0,25733.0,5980.0,3822.0,353117.0,13.0,362.0,242.0,445.0,58.0,2414.0,141.0,24.0,25.0,3870.0,11.0,5940560.0,1598669.0,9646920.0,120316.0,240589477.0,1454485.0,68147.0,6360.0,48812005.0,1758.0,838.0,5213.0,2750.0,8374.0,73241.0,18203.0,2788.0,3822.0,71488.0,4.0,18.7,66.65,20.65,94.67,60.21,70.74,46.62,100.0,20.24,30.77,28.25,3.9,10.3,0.33,42.35,1.4,0.33,0.15,6.7,8.8,2.6,-1.2,-2.05,0.04,36.0,-1.05,-0.12,-0.15,1.3,3.95,14230.36,11102.62,3127.74,452.17,69.1713,26221.240234375,26122.310546875,26213.55078125,26179.130859375,250940000.0,26179.130859375
558,2019-04-03,1323.35,209.8,724.55,13.6,1997.0,56.5,11.25,1.6,139.5,140.0,1339.95,209.8,739.2,13.89,2031.85,58.0,11.9,1.68,141.0,140.0,1319.7,203.55,650.0,13.4,1997.0,56.4,11.24,1.52,136.3,131.0,1329.0,205.1,672.35,13.58,2012.75,56.95,11.4,1.68,136.95,135.0,1333.41,205.5,680.53,13.68,2020.36,57.36,11.57,1.54,138.59,135.1,27791.0,5234.0,451804.0,11422.0,109182.0,42069.0,40029.0,3664.0,289155.0,1105.0,545.0,205.0,14014.0,64.0,3732.0,179.0,110.0,13.0,2901.0,6.0,37056713.0,1075585.0,307464694.0,156271.0,220587376.0,2413160.0,463169.0,5647.0,40073490.0,149285.0,1134.0,2526.0,68864.0,9673.0,29918.0,32929.0,19115.0,3664.0,70487.0,1050.0,4.08,48.26,15.24,84.69,27.4,78.27,47.75,100.0,24.38,95.02,20.25,6.25,89.2,0.49,34.85,1.6,0.66,0.16,4.7,9.0,5.65,-4.7,-52.2,-0.02,15.75,0.45,0.15,0.08,-2.55,-5.0,5384.72,4912.93,471.79,68.26,69.1198,26282.169921875,26138.470703125,26238.029296875,26218.130859375,271980000.0,26218.130859375
559,2019-04-04,1334.4,204.5,690.0,13.4,2013.0,56.5,11.94,1.6,138.2,137.0,1336.1,204.5,700.0,13.8,2059.0,57.5,12.11,1.68,146.8,137.0,1317.3,199.0,658.05,13.3,2010.65,55.0,11.61,1.6,138.05,131.0,1326.0,203.35,675.7,13.75,2041.25,56.6,11.68,1.68,142.85,133.66666666666666,1323.9,202.47,674.63,13.59,2036.24,56.73,11.86,1.61,143.32,133.73333333333332,3106.0,11861.0,357452.0,11666.0,96147.0,11712.0,32253.0,3150.0,1137980.0,738.3333333333333,295.0,347.0,9403.0,36.0,4818.0,78.0,159.0,16.0,10997.0,4.333333333333333,4112032.0,2401480.0,241146687.0,158528.0,195778281.0,664396.0,382510.0,5085.0,163093598.0,99741.66666666666,656.0,5265.0,49703.0,11208.0,40561.0,10289.0,12762.0,3150.0,273097.0,701.6666666666667,21.12,44.39,13.9,96.07,42.19,87.85,39.57,100.0,24.0,96.67999999999999,18.8,5.5,41.95,0.5,48.35,2.5,0.5,0.08,8.75,6.0,-8.4,-1.15,-14.3,0.35,28.25,0.1,-0.26,0.08,4.65,-3.333333333333333,5932.95,6420.49,-487.54,-71.18,68.4896,26398.900390625,26212.779296875,26213.419921875,26384.630859375,233040000.0,26384.630859375
