Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,stockname
2019-08-22,611.0,611.0,590.3,602.5,601.13,18071.0,594.0,10863095.0,3297.0,18.24,20.7,-8.5,BOM500008
2019-08-21,619.45,623.1,609.4,612.15,615.11,10903.0,327.0,6706511.0,1605.0,14.72,13.7,-7.3,BOM500008
2019-08-20,626.0,626.0,613.0,619.95,619.64,14400.0,445.0,8922803.0,2203.0,15.3,13.0,-6.05,BOM500008
2019-08-19,618.65,630.0,617.3,624.15,623.71,23400.0,586.0,14594848.0,4063.0,17.36,12.7,5.5,BOM500008
2019-08-16,628.1,628.1,612.05,618.35,617.71,9082.0,327.0,5610037.0,2320.0,25.54,16.05,-9.75,BOM500008
2019-08-14,628.0,634.6,620.6,628.45,627.85,10832.0,383.0,6800882.0,2311.0,21.33,14.0,0.45,BOM500008
2019-08-13,637.8,646.4,618.2,627.05,635.33,17429.0,538.0,11073227.0,2976.0,17.07,28.2,-10.75,BOM500008
2019-08-09,649.05,655.35,621.6,627.6,639.76,56341.0,1287.0,36044463.0,5164.0,9.17,33.75,-21.45,BOM500008
2019-08-08,650.55,656.0,643.0,645.05,646.89,14238.0,355.0,9210459.0,3031.0,21.29,13.0,-5.5,BOM500008
2019-08-07,649.0,664.8,641.75,644.35,650.75,23251.0,697.0,15130604.0,3831.0,16.48,23.05,-4.65,BOM500008
2019-08-06,642.85,666.5,642.85,646.35,653.41,14820.0,482.0,9683504.0,3279.0,22.13,23.65,3.5,BOM500008
2019-08-05,656.75,660.05,638.0,646.15,645.16,13723.0,364.0,8853586.0,2600.0,18.95,22.05,-10.6,BOM500008
2019-08-02,660.0,666.7,654.35,656.75,660.47,24843.0,634.0,16407994.0,4587.0,18.46,12.35,-3.25,BOM500008
2019-08-01,687.0,689.75,660.0,665.15,675.0,43416.0,1251.0,29305649.0,7040.0,16.22,29.75,-21.85,BOM500008
2019-07-31,647.2,680.65,647.2,675.6,668.01,33338.0,1134.0,22270120.0,9792.0,29.37,33.45,28.4,BOM500008
2019-07-30,647.6,656.15,646.25,650.35,651.19,11122.0,543.0,7242525.0,3482.0,31.31,9.9,2.75,BOM500008
2019-07-29,650.0,657.4,644.6,649.9,651.15,18167.0,532.0,11829494.0,2765.0,15.22,12.8,-0.1,BOM500008
2019-07-26,638.4,653.05,635.8,650.25,645.8,19127.0,718.0,12352202.0,4763.0,24.9,17.25,11.85,BOM500008
2019-07-25,632.5,641.0,628.6,635.9,636.97,9519.0,287.0,6063297.0,2279.0,23.94,12.4,3.4,BOM500008
2019-07-24,627.9,642.65,621.15,632.35,631.79,20268.0,660.0,12805132.0,2482.0,12.25,21.5,4.45,BOM500008
2019-07-23,628.0,632.0,616.05,627.85,626.4,6420.0,285.0,4021516.0,1248.0,19.44,15.95,-0.15,BOM500008
2019-07-22,639.0,639.0,610.95,621.1,619.24,103639.0,2542.0,64177484.0,10181.0,9.82,28.05,-17.9,BOM500008
2019-07-19,637.5,637.5,605.1,610.45,611.95,60862.0,1719.0,37244309.0,7590.0,12.47,32.4,-27.05,BOM500008
2019-07-18,652.5,653.75,637.0,639.85,645.44,8198.0,287.0,5291337.0,1686.0,20.57,16.75,-12.65,BOM500008
2019-07-17,639.95,653.7,637.75,651.3,648.61,20386.0,583.0,13222517.0,4307.0,21.13,15.95,11.35,BOM500008
2019-07-16,639.5,646.15,624.0,642.0,633.13,43335.0,1143.0,27436772.0,5656.0,13.05,22.15,2.5,BOM500008
2019-07-15,653.0,653.0,639.35,643.65,644.03,10352.0,526.0,6666999.0,2940.0,28.4,13.65,-9.35,BOM500008
2019-07-12,652.75,664.0,647.85,651.05,654.63,36149.0,1017.0,23664264.0,5728.0,15.85,16.15,-1.7,BOM500008
2019-07-11,644.5,652.2,643.25,650.25,646.86,12427.0,386.0,8038584.0,2481.0,19.96,8.95,5.75,BOM500008
2019-07-10,644.9,651.0,638.85,647.45,645.59,16670.0,525.0,10761932.0,2170.0,13.02,12.15,2.55,BOM500008
2019-07-09,635.75,649.0,627.55,644.9,637.87,16292.0,563.0,10392147.0,3922.0,24.07,21.45,9.15,BOM500008
2019-07-08,635.95,639.45,632.2,635.75,636.45,14313.0,371.0,9109442.0,5507.0,38.48,7.25,-0.2,BOM500008
2019-07-05,653.8,655.9,641.4,644.6,649.58,55321.0,1306.0,35935450.0,13388.0,24.2,14.5,-9.2,BOM500008
2019-07-04,631.05,652.25,631.05,648.2,644.87,35989.0,988.0,23208153.0,8655.0,24.05,21.2,17.15,BOM500008
2019-07-03,629.0,635.0,625.5,631.05,630.58,12045.0,331.0,7595345.0,2081.0,17.28,9.5,2.05,BOM500008
2019-07-02,635.0,635.0,624.0,627.65,629.03,12152.0,462.0,7643933.0,3535.0,29.09,11.0,-7.35,BOM500008
2019-07-01,620.1,634.0,618.7,631.0,629.54,34292.0,819.0,21588071.0,13376.0,39.01,15.3,10.9,BOM500008
2019-06-28,627.0,635.05,616.65,620.15,626.76,33688.0,1395.0,21114367.0,11211.0,33.28,18.4,-6.85,BOM500008
2019-06-27,621.0,627.75,615.0,619.95,622.08,49725.0,1713.0,30932769.0,12330.0,24.8,12.75,-1.05,BOM500008
2019-06-26,616.65,624.45,601.3,618.15,613.69,53885.0,1315.0,33068883.0,6295.0,11.68,23.15,1.5,BOM500008
2019-06-25,602.0,623.25,598.4,614.25,613.41,56627.0,1211.0,34735493.0,10703.0,18.9,24.85,12.25,BOM500008
2019-06-24,610.0,610.0,595.5,601.2,602.01,17793.0,490.0,10711554.0,4535.0,25.49,14.5,-8.8,BOM500008
2019-06-21,610.45,614.4,596.3,607.75,606.48,23009.0,682.0,13954413.0,3305.0,14.36,18.1,-2.7,BOM500008
2019-06-20,580.0,613.4,572.6,610.5,596.14,25422.0,760.0,15155066.0,7590.0,29.86,40.8,30.5,BOM500008
2019-06-19,601.75,604.75,576.2,582.0,588.86,25234.0,845.0,14859264.0,11538.0,45.72,28.55,-19.75,BOM500008
2019-06-18,595.6,609.6,594.6,599.45,601.91,15961.0,559.0,9607021.0,2985.0,18.7,15.0,3.85,BOM500008
2019-06-17,614.8,614.8,598.5,601.45,604.42,23218.0,657.0,14033332.0,6545.0,28.19,16.3,-13.35,BOM500008
2019-06-14,618.75,620.95,612.35,613.65,614.98,10276.0,361.0,6319578.0,1743.0,16.96,8.6,-5.1,BOM500008
2019-06-13,622.2,624.05,608.0,620.5,614.06,51975.0,1494.0,31915890.0,8896.0,17.12,16.05,-1.7,BOM500008
2019-06-12,640.0,640.2,623.2,625.45,632.16,13323.0,507.0,8422311.0,5082.0,38.14,17.0,-14.55,BOM500008
2019-06-11,630.0,641.0,629.2,638.9,637.14,13751.0,484.0,8761283.0,5557.0,40.41,11.8,8.9,BOM500008
2019-06-10,619.7,635.0,619.7,630.6,627.77,8701.0,360.0,5462249.0,1807.0,20.77,15.3,10.9,BOM500008
2019-06-07,645.0,645.0,607.75,616.75,618.34,27804.0,960.0,17192198.0,4668.0,16.79,37.25,-28.25,BOM500008
2019-06-06,638.35,638.35,628.05,634.35,632.15,10575.0,367.0,6685038.0,3729.0,35.26,10.3,-4.0,BOM500008
2019-06-04,644.0,645.75,635.75,637.75,640.65,12730.0,429.0,8155430.0,1896.0,14.89,10.0,-6.25,BOM500008
2019-06-03,635.05,642.4,630.0,637.3,637.88,8554.0,346.0,5456439.0,2172.0,25.39,12.4,2.25,BOM500008
2019-05-31,639.15,645.0,632.1,634.25,637.74,62992.0,636.0,40172596.0,3713.0,5.89,12.9,-4.9,BOM500008
2019-05-30,639.7,642.25,630.95,639.15,636.1,9944.0,455.0,6325374.0,2789.0,28.05,11.3,-0.55,BOM500008
2019-05-29,637.25,645.45,627.0,630.25,634.08,23113.0,597.0,14655454.0,5075.0,21.96,18.45,-7.0,BOM500008
2019-05-28,640.7,640.7,625.0,637.25,633.25,28980.0,920.0,18351629.0,3193.0,11.02,15.7,-3.45,BOM500008
2019-05-27,637.55,649.0,633.6,641.8,642.22,17713.0,772.0,11375613.0,3600.0,20.32,15.4,4.25,BOM500008
2019-05-24,629.05,643.8,609.2,637.85,628.61,28759.0,961.0,18078189.0,4571.0,15.89,34.6,8.8,BOM500008
2019-05-23,626.0,632.0,618.0,621.95,626.07,33347.0,807.0,20877646.0,13541.0,40.61,14.0,-4.05,BOM500008
2019-05-22,627.1,627.75,603.25,616.75,614.08,53259.0,1466.0,32705478.0,8386.0,15.75,24.5,-10.35,BOM500008
2019-05-21,660.0,660.0,625.15,628.1,636.19,14057.0,519.0,8942981.0,3865.0,27.5,34.85,-31.9,BOM500008
2019-05-20,644.35,650.25,637.65,641.5,644.55,38344.0,832.0,24714587.0,16066.0,41.9,12.6,-2.85,BOM500008
2019-05-17,630.8,634.9,625.8,629.6,629.87,10259.0,323.0,6461880.0,3526.0,34.37,9.1,-1.2,BOM500008
2019-05-16,620.3,638.55,620.3,624.5,629.51,60251.0,1584.0,37928629.0,10948.0,18.17,18.25,4.2,BOM500008
2019-05-15,637.6,637.8,610.3,625.25,628.76,23576.0,844.0,14823763.0,4852.0,20.58,27.5,-12.35,BOM500008
2019-05-14,626.0,635.95,621.8,630.7,630.33,10519.0,332.0,6630442.0,5387.0,51.21,14.15,4.7,BOM500008
2019-05-13,640.25,640.25,622.05,625.05,629.13,12775.0,452.0,8037089.0,3856.0,30.18,18.2,-15.2,BOM500008
2019-05-10,639.15,645.35,633.1,634.9,639.74,11144.0,371.0,7129248.0,1979.0,17.76,12.25,-4.25,BOM500008
2019-05-09,633.6,637.0,625.0,634.8,631.9,18718.0,526.0,11827985.0,4803.0,25.66,12.0,1.2,BOM500008
2019-05-08,648.7,648.7,633.85,636.6,638.12,13915.0,465.0,8879427.0,3436.0,24.69,14.85,-12.1,BOM500008
2019-05-07,644.0,650.8,641.5,642.9,646.78,15147.0,377.0,9796745.0,5954.0,39.31,9.3,-1.1,BOM500008
2019-05-06,655.1,657.0,641.95,644.7,645.95,30491.0,920.0,19695727.0,9229.0,30.27,15.05,-10.4,BOM500008
2019-05-03,658.0,674.0,655.15,657.75,658.67,9283.0,282.0,6114406.0,2850.0,30.7,18.85,-0.25,BOM500008
2019-05-02,661.0,666.35,655.0,658.4,660.15,11242.0,366.0,7421416.0,4090.0,36.38,11.35,-2.6,BOM500008
2019-04-30,668.0,668.0,658.7,661.25,662.39,15273.0,559.0,10116714.0,4165.0,27.27,9.3,-6.75,BOM500008
2019-04-26,669.0,675.0,665.75,667.5,669.76,13217.0,447.0,8852153.0,4104.0,31.05,9.25,-1.5,BOM500008
2019-04-25,676.0,677.5,666.0,668.2,671.28,21614.0,738.0,14509045.0,6048.0,27.98,11.5,-7.8,BOM500008
2019-04-24,677.9,681.0,672.0,674.1,676.31,30870.0,687.0,20877613.0,3924.0,12.71,9.0,-3.8,BOM500008
2019-04-23,676.25,684.05,674.95,676.4,678.67,15469.0,468.0,10498404.0,4263.0,27.56,9.1,0.15,BOM500008
2019-04-22,688.0,690.75,675.2,678.5,679.99,21271.0,681.0,14464014.0,5637.0,26.5,15.55,-9.5,BOM500008
2019-04-18,709.4,710.7,692.0,693.75,699.39,21976.0,647.0,15369888.0,3927.0,17.87,18.7,-15.65,BOM500008
2019-04-16,702.0,712.0,700.2,704.45,706.71,30818.0,862.0,21779245.0,4975.0,16.14,11.8,2.45,BOM500008
2019-04-15,694.0,706.0,692.0,702.2,700.7,49757.0,1406.0,34864705.0,16010.0,32.18,14.0,8.2,BOM500008
2019-04-12,684.95,695.95,681.5,691.0,689.39,40940.0,1212.0,28223568.0,9959.0,24.33,14.45,6.05,BOM500008
2019-04-11,688.0,692.8,678.65,681.8,685.91,47817.0,1020.0,32798175.0,7758.0,16.22,14.15,-6.2,BOM500008
2019-04-10,675.0,688.85,667.35,684.35,679.04,39648.0,1207.0,26922717.0,7469.0,18.84,21.5,9.35,BOM500008
2019-04-09,680.0,683.0,673.0,675.35,677.02,17356.0,565.0,11750279.0,4712.0,27.15,10.0,-4.65,BOM500008
2019-04-08,679.0,685.6,673.0,680.1,680.57,46004.0,1179.0,31308776.0,8039.0,17.47,12.6,1.1,BOM500008
2019-04-05,679.95,688.9,669.35,680.6,679.63,125369.0,3080.0,85204775.0,14946.0,11.92,19.55,0.65,BOM500008
2019-04-04,690.0,700.0,658.05,675.7,674.63,357452.0,9403.0,241146687.0,49703.0,13.9,41.95,-14.3,BOM500008
2019-04-03,724.55,739.2,650.0,672.35,680.53,451804.0,14014.0,307464694.0,68864.0,15.24,89.2,-52.2,BOM500008
2019-04-02,723.1,729.45,719.15,721.05,724.35,13318.0,445.0,9646920.0,2750.0,20.65,10.3,-2.05,BOM500008
2019-04-01,717.05,732.15,717.05,723.05,725.88,21641.0,550.0,15708848.0,5019.0,23.19,15.1,6.0,BOM500008
2019-03-29,717.0,724.0,717.0,718.95,720.73,15117.0,441.0,10895239.0,4422.0,29.25,7.0,1.95,BOM500008
2019-03-28,725.2,731.75,713.1,717.3,722.08,37514.0,1135.0,27088282.0,11343.0,30.24,18.65,-7.9,BOM500008
2019-03-27,709.0,730.0,705.45,721.05,713.4,173756.0,2091.0,123957304.0,112588.0,64.8,24.55,12.05,BOM500008
2019-03-26,708.0,720.35,704.0,709.45,709.31,42379.0,1043.0,30059935.0,9964.0,23.51,16.35,1.45,BOM500008
2019-03-25,716.1,716.1,703.95,706.7,707.97,14386.0,584.0,10184800.0,4617.0,32.09,12.15,-9.4,BOM500008
2019-03-22,729.4,731.5,712.5,716.05,719.11,24148.0,931.0,17365145.0,8307.0,34.4,19.0,-13.35,BOM500008
2019-03-20,745.0,746.85,720.2,726.9,730.27,19701.0,763.0,14386983.0,4864.0,24.69,26.65,-18.1,BOM500008
2019-03-19,731.75,748.8,724.0,742.7,734.51,28467.0,965.0,20909276.0,5024.0,17.65,24.8,10.95,BOM500008
2019-03-18,749.95,750.8,730.0,734.05,738.2,16373.0,495.0,12086508.0,4014.0,24.52,20.8,-15.9,BOM500008
2019-03-15,746.8,752.75,743.6,746.1,748.38,7067.0,297.0,5288816.0,1446.0,20.46,9.15,-0.7,BOM500008
2019-03-14,755.6,757.1,741.5,747.45,748.34,14048.0,524.0,10512659.0,1650.0,11.75,15.6,-8.15,BOM500008
2019-03-13,750.0,771.0,745.45,751.55,760.9,58044.0,1625.0,44165526.0,11986.0,20.65,25.55,1.55,BOM500008
2019-03-12,749.65,752.3,743.0,746.05,747.22,8529.0,290.0,6373063.0,2632.0,30.86,9.3,-3.6,BOM500008
2019-03-11,743.3,749.2,739.65,745.6,743.88,6964.0,198.0,5180409.0,2085.0,29.94,9.55,2.3,BOM500008
2019-03-08,744.65,744.65,731.9,737.45,736.76,7300.0,212.0,5378345.0,1779.0,24.37,12.75,-7.2,BOM500008
2019-03-07,759.9,759.9,741.35,744.05,747.48,14781.0,493.0,11048444.0,4428.0,29.96,18.55,-15.85,BOM500008
2019-03-06,744.0,751.7,740.0,747.45,747.99,18814.0,565.0,14072685.0,4390.0,23.33,11.7,3.45,BOM500008
2019-03-05,727.0,739.4,727.0,734.9,734.03,13703.0,461.0,10058373.0,4895.0,35.72,12.4,7.9,BOM500008
2019-03-01,717.0,730.0,717.0,728.4,725.15,14154.0,454.0,10263828.0,4306.0,30.42,13.0,11.4,BOM500008
2019-02-28,721.9,724.15,712.6,717.1,717.41,17908.0,539.0,12847428.0,3472.0,19.39,11.55,-4.8,BOM500008
2019-02-27,737.0,738.0,715.7,720.3,724.23,24947.0,748.0,18067305.0,3959.0,15.87,22.3,-16.7,BOM500008
2019-02-26,730.1,734.95,718.3,729.8,726.63,11723.0,349.0,8518335.0,2270.0,19.36,16.65,-0.3,BOM500008
2019-02-25,721.7,746.3,721.7,732.1,735.1,16705.0,439.0,12279909.0,5382.0,32.22,24.6,10.4,BOM500008
2019-02-22,737.95,739.15,727.0,730.15,729.83,11675.0,318.0,8520727.0,2153.0,18.44,12.15,-7.8,BOM500008
2019-02-21,724.0,741.05,714.4,736.95,728.79,17860.0,605.0,13016192.0,2284.0,12.79,26.65,12.95,BOM500008
2019-02-20,739.35,745.0,712.0,724.0,734.17,116433.0,1675.0,85481640.0,82289.0,70.67,33.0,-15.35,BOM500008
2019-02-19,739.7,740.8,736.1,737.55,738.05,6218.0,296.0,4589199.0,1621.0,26.07,4.7,-2.15,BOM500008
2019-02-18,742.0,751.1,735.1,737.5,739.57,21411.0,671.0,15834968.0,6572.0,30.69,16.0,-4.5,BOM500008
2019-02-15,740.45,742.5,736.4,739.55,739.71,6944.0,245.0,5136572.0,1117.0,16.09,6.1,-0.9,BOM500008
2019-02-14,739.0,747.15,734.55,737.85,739.9,11469.0,545.0,8485887.0,1793.0,15.63,12.6,-1.15,BOM500008
2019-02-13,742.05,745.0,736.0,740.55,742.04,7739.0,242.0,5742632.0,1064.0,13.75,9.0,-1.5,BOM500008
2019-02-12,730.0,759.6,730.0,741.25,744.66,40109.0,1256.0,29867558.0,1599.0,3.99,29.6,11.25,BOM500008
2019-02-11,736.05,756.8,728.1,739.65,742.35,37625.0,1115.0,27931079.0,3169.0,8.42,28.7,3.6,BOM500008
2019-02-08,782.0,784.65,750.7,753.85,761.79,21949.0,702.0,16720613.0,4430.0,20.18,33.95,-28.15,BOM500008
2019-02-07,782.0,794.95,778.85,781.1,787.87,11088.0,415.0,8735865.0,2591.0,23.37,16.1,-0.9,BOM500008
2019-02-06,771.0,796.0,771.0,782.95,788.53,40803.0,1232.0,32174507.0,7972.0,19.54,25.0,11.95,BOM500008
2019-02-05,775.45,778.0,766.85,771.2,773.39,6762.0,289.0,5229680.0,1606.0,23.75,11.15,-4.25,BOM500008
2019-02-04,767.5,780.65,760.0,771.3,773.08,16129.0,540.0,12469081.0,2429.0,15.06,20.65,3.8,BOM500008
2019-02-01,750.0,770.0,748.0,767.3,764.1,17897.0,697.0,13675037.0,2559.0,14.3,22.0,17.3,BOM500008
2019-01-31,749.0,754.1,740.95,744.5,745.88,24129.0,781.0,17997370.0,8776.0,36.37,13.15,-4.5,BOM500008
2019-01-30,759.0,766.05,746.55,749.95,756.35,36899.0,1230.0,27908455.0,5773.0,15.65,19.5,-9.05,BOM500008
2019-01-29,737.45,757.0,735.75,749.7,750.71,13281.0,522.0,9970191.0,2756.0,20.75,21.25,12.25,BOM500008
2019-01-28,764.0,764.0,739.85,741.6,746.95,13559.0,461.0,10127891.0,2294.0,16.92,24.15,-22.4,BOM500008
2019-01-25,778.1,783.05,762.0,764.65,771.85,10080.0,371.0,7780283.0,2662.0,26.41,21.05,-13.45,BOM500008
2019-01-24,782.0,782.0,771.0,775.35,775.73,10290.0,383.0,7982266.0,2091.0,20.32,11.0,-6.65,BOM500008
2019-01-23,781.45,785.75,776.15,781.25,781.61,7911.0,346.0,6183283.0,1644.0,20.78,9.6,-0.2,BOM500008
2019-01-22,777.2,782.95,771.35,779.9,776.69,7761.0,337.0,6027924.0,1969.0,25.37,11.6,2.7,BOM500008
2019-01-21,786.95,791.6,773.0,775.4,779.65,26350.0,925.0,20543714.0,2432.0,9.23,18.6,-11.55,BOM500008
2019-01-18,785.25,786.6,775.0,779.0,779.93,9385.0,337.0,7319616.0,1892.0,20.16,11.6,-6.25,BOM500008
2019-01-17,766.45,788.5,766.45,781.1,781.32,91097.0,2595.0,71175647.0,37328.0,40.98,22.05,14.65,BOM500008
2019-01-16,759.9,773.55,759.9,765.15,768.39,23155.0,631.0,17792045.0,12923.0,55.81,13.65,5.25,BOM500008
2019-01-15,764.95,771.0,758.2,765.9,764.56,28204.0,913.0,21563618.0,8739.0,30.98,12.8,0.95,BOM500008
2019-01-14,756.05,765.0,755.0,762.45,757.9,22070.0,565.0,16726840.0,9921.0,44.95,10.0,6.4,BOM500008
2019-01-11,762.85,767.15,755.0,756.1,758.49,36142.0,981.0,27413524.0,11942.0,33.04,12.15,-6.75,BOM500008
2019-01-10,740.0,764.25,737.7,757.7,758.98,84136.0,2177.0,63857151.0,29394.0,34.94,26.55,17.7,BOM500008
2019-01-09,738.0,745.0,735.4,738.65,740.23,14530.0,513.0,10755547.0,2921.0,20.1,9.6,0.65,BOM500008
2019-01-08,737.1,742.55,728.65,738.55,734.96,15591.0,499.0,11458747.0,1323.0,8.49,13.9,1.45,BOM500008
2019-01-07,727.9,742.0,723.1,735.65,735.43,17170.0,719.0,12627347.0,2388.0,13.91,18.9,7.75,BOM500008
2019-01-04,710.5,726.9,710.5,724.1,720.15,557575.0,1013.0,401538957.0,523828.0,93.95,16.4,13.6,BOM500008
2019-01-03,730.0,733.0,706.45,713.55,722.85,68840.0,652.0,49761322.0,57343.0,83.3,26.55,-16.45,BOM500008
2019-01-02,735.0,738.9,730.0,732.65,735.0,6058.0,214.0,4452602.0,2129.0,35.14,8.9,-2.35,BOM500008
2019-01-01,743.45,747.5,737.6,739.65,742.34,7307.0,253.0,5424260.0,2111.0,28.89,9.9,-3.8,BOM500008
2018-12-31,738.8,744.25,735.25,742.75,740.94,6185.0,260.0,4582690.0,1604.0,25.93,9.0,3.95,BOM500008
2018-12-28,741.0,741.95,733.85,736.35,737.39,14232.0,509.0,10494519.0,2320.0,16.3,8.1,-4.65,BOM500008
2018-12-27,734.0,739.3,731.0,734.85,735.82,6069.0,222.0,4465715.0,1112.0,18.32,8.3,0.85,BOM500008
2018-12-26,740.0,743.0,729.0,732.85,733.89,15405.0,615.0,11305574.0,1601.0,10.39,14.0,-7.15,BOM500008
2018-12-24,748.95,752.0,739.55,744.55,745.16,6068.0,283.0,4521620.0,936.0,15.43,12.45,-4.4,BOM500008
2018-12-21,742.5,750.0,737.75,741.35,742.12,10594.0,391.0,7862041.0,2794.0,26.37,12.25,-1.15,BOM500008
2018-12-20,754.9,755.0,740.65,743.0,747.93,14643.0,483.0,10951921.0,3944.0,26.93,14.35,-11.9,BOM500008
2018-12-19,741.7,757.5,729.8,749.3,744.9,20723.0,732.0,15436488.0,5668.0,27.35,27.7,7.6,BOM500008
2018-12-18,736.9,745.0,729.45,734.65,739.36,18916.0,679.0,13985768.0,5024.0,26.56,15.55,-2.25,BOM500008
2018-12-17,736.0,739.9,724.0,735.65,730.84,17004.0,532.0,12427130.0,2460.0,14.47,15.9,-0.35,BOM500008
2018-12-14,729.75,737.95,724.15,735.35,734.56,11304.0,372.0,8303424.0,6039.0,53.42,13.8,5.6,BOM500008
2018-12-13,734.0,740.8,722.0,730.0,731.51,13070.0,478.0,9560862.0,3742.0,28.63,18.8,-4.0,BOM500008
2018-12-12,727.0,736.2,717.85,731.95,729.79,20459.0,857.0,14930854.0,6824.0,33.35,18.35,4.95,BOM500008
2018-12-11,689.4,719.0,670.65,715.9,703.3,18055.0,665.0,12697994.0,5599.0,31.01,48.35,26.5,BOM500008
2018-12-10,700.0,700.0,683.3,696.7,690.79,21120.0,806.0,14589446.0,4161.0,19.7,16.7,-3.3,BOM500008
2018-12-07,699.0,710.5,696.0,703.1,702.05,10727.0,402.0,7530839.0,3232.0,30.13,14.5,4.1,BOM500008
2018-12-06,711.7,711.7,688.0,703.5,697.19,32346.0,1034.0,22551465.0,3647.0,11.27,23.7,-8.2,BOM500008
2018-12-05,713.5,713.5,706.5,709.45,709.27,12326.0,384.0,8742474.0,5683.0,46.11,7.0,-4.05,BOM500008
2018-12-04,718.8,719.55,712.0,714.3,715.28,9711.0,330.0,6946083.0,2515.0,25.9,7.55,-4.5,BOM500008
2018-12-03,713.45,719.35,710.35,714.35,715.22,11987.0,469.0,8573311.0,2496.0,20.82,9.0,0.9,BOM500008
2018-11-30,718.6,723.45,707.05,709.25,712.79,15438.0,3433.0,11003986.0,9055.0,58.65,16.4,-9.35,BOM500008
2018-11-29,737.0,737.0,713.25,724.0,723.59,18379.0,736.0,13298786.0,4372.0,23.79,23.75,-13.0,BOM500008
2018-11-28,742.0,747.45,727.25,729.85,737.95,14728.0,592.0,10868550.0,3394.0,23.04,20.2,-12.15,BOM500008
2018-11-27,722.05,739.0,716.0,735.0,729.27,20647.0,676.0,15057172.0,4558.0,22.08,23.0,12.95,BOM500008
2018-11-26,723.4,724.5,706.4,721.45,718.18,19357.0,655.0,13901900.0,4566.0,23.59,18.1,-1.95,BOM500008
2018-11-22,733.3,735.55,715.0,716.95,724.89,24290.0,855.0,17607464.0,6135.0,25.26,20.55,-16.35,BOM500008
2018-11-21,738.0,738.0,715.05,731.35,725.14,23840.0,731.0,17287263.0,3977.0,16.68,22.95,-6.65,BOM500008
2018-11-20,732.0,734.65,725.0,727.1,728.74,9530.0,345.0,6944869.0,3262.0,34.23,9.65,-4.9,BOM500008
2018-11-19,737.85,741.35,728.65,733.5,734.2,11061.0,336.0,8121015.0,2305.0,20.84,12.7,-4.35,BOM500008
2018-11-16,735.05,742.0,721.3,734.55,731.95,15192.0,740.0,11119802.0,2533.0,16.67,20.7,-0.5,BOM500008
2018-11-15,738.05,743.35,732.0,738.9,738.03,6042.0,298.0,4459197.0,1518.0,25.12,11.35,0.85,BOM500008
2018-11-14,746.5,751.6,734.0,736.45,742.44,10726.0,347.0,7963459.0,3919.0,36.54,17.6,-10.05,BOM500008
2018-11-13,757.15,762.6,732.75,744.05,741.11,14324.0,579.0,10615723.0,4442.0,31.01,29.85,-13.1,BOM500008
2018-11-12,773.5,780.0,754.0,759.1,765.62,11438.0,489.0,8757151.0,3003.0,26.25,26.0,-14.4,BOM500008
2018-11-09,785.0,785.0,761.0,771.8,771.71,33831.0,1440.0,26107607.0,2655.0,7.85,24.0,-13.2,BOM500008
2018-11-07,774.5,784.3,774.5,780.05,780.34,2309.0,119.0,1801802.0,1319.0,57.12,9.8,5.55,BOM500008
2018-11-06,782.25,782.25,767.7,772.55,772.4,8084.0,281.0,6244080.0,2230.0,27.59,14.55,-9.7,BOM500008
2018-11-05,795.0,807.5,769.4,772.05,787.67,49932.0,1645.0,39330029.0,8542.0,17.11,38.1,-22.95,BOM500008
2018-11-02,750.05,798.9,750.05,787.65,782.6,40772.0,1508.0,31908299.0,14487.0,35.53,48.85,37.6,BOM500008
2018-11-01,750.9,751.55,737.2,745.8,743.02,214262.0,651.0,159200419.0,204119.0,95.27,14.35,-5.1,BOM500008
2018-10-31,758.0,761.35,740.0,744.35,744.98,9880.0,738.0,7360391.0,2754.0,27.87,21.35,-13.65,BOM500008
2018-10-30,766.5,770.4,748.8,752.9,756.51,12587.0,665.0,9522230.0,2934.0,23.31,21.6,-13.6,BOM500008
2018-10-29,765.05,775.0,755.3,762.4,765.62,12022.0,533.0,9204292.0,2490.0,20.71,19.7,-2.65,BOM500008
2018-10-26,768.3,777.7,753.35,768.95,767.34,17320.0,953.0,13290384.0,3679.0,21.24,24.35,0.65,BOM500008
2018-10-25,735.0,780.0,733.7,770.1,760.71,10517.0,447.0,8000386.0,4752.0,45.18,46.3,35.1,BOM500008
2018-10-24,753.9,754.95,736.2,742.6,743.68,7029.0,321.0,5227293.0,1419.0,20.19,18.75,-11.3,BOM500008
2018-10-23,742.5,754.0,735.0,749.1,744.39,7861.0,326.0,5851614.0,3016.0,38.37,19.0,6.6,BOM500008
2018-10-22,741.9,744.05,733.0,741.65,739.51,6126.0,300.0,4530265.0,2091.0,34.13,11.05,-0.25,BOM500008
2018-10-19,758.0,758.0,731.75,736.4,739.68,9928.0,465.0,7343590.0,2048.0,20.63,26.25,-21.6,BOM500008
2018-10-17,775.0,775.0,740.0,744.35,752.13,14664.0,562.0,11029266.0,3472.0,23.68,35.0,-30.65,BOM500008
2018-10-16,769.0,782.7,751.25,758.5,769.23,21162.0,827.0,16278347.0,3942.0,18.63,31.45,-10.5,BOM500008
2018-10-15,749.0,773.6,737.0,763.55,754.17,16409.0,627.0,12375240.0,3399.0,20.71,36.6,14.55,BOM500008
