,Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,stockname
210,2019-02-18,1.62,1.63,1.62,1.63,1.63,4851.0,7.0,7896.0,4851.0,100.0,0.01,0.01,BOM500014
211,2019-02-15,1.63,1.7,1.63,1.7,1.64,1057.0,9.0,1729.0,1057.0,100.0,0.07,0.07,BOM500014
212,2019-02-14,1.71,1.8,1.71,1.71,1.71,147.0,3.0,251.0,147.0,100.0,0.09,0.0,BOM500014
213,2019-02-13,1.8,1.8,1.8,1.8,1.8,501.0,2.0,901.0,501.0,100.0,0.0,0.0,BOM500014
214,2019-02-12,1.81,1.9,1.81,1.82,1.81,2464.0,6.0,4462.0,2464.0,100.0,0.09,0.01,BOM500014
215,2019-02-11,1.95,2.0,1.9,1.9,1.9,752.0,5.0,1431.0,752.0,100.0,0.1,-0.05,BOM500014
216,2019-02-07,2.0,2.0,2.0,2.0,2.0,1878.0,6.0,3756.0,1878.0,100.0,0.0,0.0,BOM500014
217,2019-02-06,2.21,2.21,2.1,2.1,2.1,2501.0,10.0,5252.0,2501.0,100.0,0.11,-0.11,BOM500014
218,2019-02-05,2.21,2.21,2.21,2.21,2.21,2525.0,6.0,5580.0,2525.0,100.0,0.0,0.0,BOM500014
219,2019-02-04,2.55,2.55,2.32,2.32,2.36,3145.0,13.0,7435.0,3145.0,100.0,0.23,-0.23,BOM500014
220,2019-02-01,2.55,2.55,2.44,2.44,2.45,2689.0,10.0,6577.0,2689.0,100.0,0.11,-0.11,BOM500014
221,2019-01-31,2.69,2.69,2.56,2.56,2.56,3163.0,13.0,8103.0,3163.0,100.0,0.13,-0.13,BOM500014
222,2019-01-30,2.69,2.69,2.69,2.69,2.69,1456.0,7.0,3916.0,1456.0,100.0,0.0,0.0,BOM500014
223,2019-01-29,2.58,2.77,2.57,2.57,2.58,7781.0,18.0,20061.0,7781.0,100.0,0.2,-0.01,BOM500014
224,2019-01-28,2.98,2.98,2.7,2.7,2.83,43594.0,86.0,123359.0,43594.0,100.0,0.28,-0.28,BOM500014
225,2019-01-25,2.84,2.84,2.84,2.84,2.84,18281.0,41.0,51918.0,18281.0,100.0,0.0,0.0,BOM500014
226,2019-01-24,2.71,2.71,2.71,2.71,2.71,1650.0,6.0,4471.0,1650.0,100.0,0.0,0.0,BOM500014
227,2019-01-23,2.59,2.59,2.59,2.59,2.59,4265.0,9.0,11046.0,4265.0,100.0,0.0,0.0,BOM500014
228,2019-01-22,2.47,2.47,2.47,2.47,2.47,8279.0,12.0,20449.0,8279.0,100.0,0.0,0.0,BOM500014
229,2019-01-21,2.36,2.36,2.36,2.36,2.36,4445.0,8.0,10490.0,4445.0,100.0,0.0,0.0,BOM500014
230,2019-01-18,2.25,2.25,2.25,2.25,2.25,3050.0,6.0,6862.0,3050.0,100.0,0.0,0.0,BOM500014
231,2019-01-17,2.09,2.15,2.07,2.15,2.08,4000.0,16.0,8333.0,4000.0,100.0,0.08,0.06,BOM500014
232,2019-01-16,2.05,2.05,2.05,2.05,2.05,6083.0,14.0,12470.0,6083.0,100.0,0.0,0.0,BOM500014
233,2019-01-15,1.96,1.96,1.96,1.96,1.96,170.0,4.0,333.0,170.0,100.0,0.0,0.0,BOM500014
234,2019-01-11,1.87,1.87,1.87,1.87,1.87,1135.0,5.0,2122.0,1135.0,100.0,0.0,0.0,BOM500014
235,2019-01-10,1.76,1.79,1.65,1.79,1.76,10540.0,12.0,18534.0,10540.0,100.0,0.14,0.03,BOM500014
236,2019-01-09,1.68,1.71,1.68,1.71,1.7,426.0,4.0,725.0,426.0,100.0,0.03,0.03,BOM500014
237,2019-01-08,1.76,1.76,1.76,1.76,1.76,390.0,4.0,686.0,390.0,100.0,0.0,0.0,BOM500014
238,2019-01-07,1.78,1.78,1.76,1.76,1.77,315.0,6.0,556.0,315.0,100.0,0.02,-0.02,BOM500014
239,2019-01-04,1.78,1.78,1.78,1.78,1.78,150.0,3.0,267.0,150.0,100.0,0.0,0.0,BOM500014
240,2019-01-03,1.76,1.76,1.7,1.7,1.7,272.0,4.0,462.0,272.0,100.0,0.06,-0.06,BOM500014
241,2019-01-02,1.84,1.84,1.76,1.76,1.81,607.0,5.0,1096.0,607.0,100.0,0.08,-0.08,BOM500014
242,2018-12-31,1.7,1.84,1.7,1.84,1.75,568.0,6.0,993.0,568.0,100.0,0.14,0.14,BOM500014
243,2018-12-28,1.76,1.76,1.76,1.76,1.76,550.0,2.0,968.0,550.0,100.0,0.0,0.0,BOM500014
244,2018-12-27,1.76,1.77,1.76,1.77,1.76,451.0,5.0,794.0,451.0,100.0,0.01,0.01,BOM500014
245,2018-12-26,1.81,1.81,1.72,1.74,1.72,2318.0,7.0,3996.0,2318.0,100.0,0.09,-0.07,BOM500014
246,2018-12-24,1.89,1.89,1.81,1.81,1.81,5085.0,11.0,9215.0,5085.0,100.0,0.08,-0.08,BOM500014
247,2018-12-21,1.89,1.89,1.89,1.89,1.89,4299.0,4.0,8125.0,4299.0,100.0,0.0,0.0,BOM500014
248,2018-12-20,1.77,1.8,1.77,1.8,1.77,113.0,2.0,200.0,113.0,100.0,0.03,0.03,BOM500014
249,2018-12-19,1.83,2.0,1.83,1.86,1.84,6071.0,17.0,11149.0,6071.0,100.0,0.17,0.03,BOM500014
250,2018-12-18,1.92,1.92,1.92,1.92,1.92,511.0,7.0,981.0,511.0,100.0,0.0,0.0,BOM500014
251,2018-12-17,1.74,1.92,1.74,1.92,1.86,1698.0,22.0,3165.0,1698.0,100.0,0.18,0.18,BOM500014
252,2018-12-13,1.91,1.91,1.83,1.83,1.85,4000.0,6.0,7401.0,4000.0,100.0,0.08,-0.08,BOM500014
253,2018-12-12,1.99,1.99,1.87,1.91,1.92,1289.0,6.0,2476.0,1289.0,100.0,0.12,-0.08,BOM500014
254,2018-12-10,1.95,2.04,1.9,1.9,1.91,20599.0,12.0,39355.0,20599.0,100.0,0.14,-0.05,BOM500014
255,2018-12-07,1.88,1.95,1.88,1.95,1.94,2247.0,9.0,4367.0,2247.0,100.0,0.07,0.07,BOM500014
256,2018-12-06,1.86,1.86,1.86,1.86,1.86,7352.0,8.0,13674.0,7352.0,100.0,0.0,0.0,BOM500014
257,2018-12-05,1.78,1.78,1.78,1.78,1.78,1479.0,5.0,2632.0,1479.0,100.0,0.0,0.0,BOM500014
258,2018-12-04,1.58,1.7,1.58,1.7,1.69,4505.0,6.0,7634.0,4505.0,100.0,0.12,0.12,BOM500014
259,2018-11-30,1.55,1.62,1.48,1.62,1.61,1253.0,7.0,2016.0,1253.0,100.0,0.14,0.07,BOM500014
260,2018-11-29,1.69,1.69,1.53,1.55,1.56,19287.0,32.0,30147.0,19287.0,100.0,0.16,-0.14,BOM500014
261,2018-11-28,1.58,1.61,1.58,1.61,1.58,925.0,5.0,1464.0,925.0,100.0,0.03,0.03,BOM500014
262,2018-11-27,1.7,1.7,1.66,1.66,1.66,1100.0,7.0,1827.0,1100.0,100.0,0.04,-0.04,BOM500014
263,2018-11-26,1.73,1.73,1.73,1.73,1.73,320.0,2.0,553.0,320.0,100.0,0.0,0.0,BOM500014
264,2018-11-22,1.65,1.73,1.57,1.73,1.68,1505.0,15.0,2525.0,1505.0,100.0,0.16,0.08,BOM500014
265,2018-11-21,1.72,1.72,1.64,1.65,1.7,115.0,3.0,196.0,115.0,100.0,0.08,-0.07,BOM500014
266,2018-11-20,1.8,1.8,1.71,1.72,1.72,2140.0,5.0,3671.0,2140.0,100.0,0.09,-0.08,BOM500014
267,2018-11-19,1.79,1.79,1.79,1.79,1.79,344.0,4.0,615.0,344.0,100.0,0.0,0.0,BOM500014
268,2018-11-16,1.63,1.79,1.63,1.79,1.7,3177.0,11.0,5403.0,3177.0,100.0,0.16,0.16,BOM500014
269,2018-11-15,1.8,1.86,1.7,1.71,1.72,12265.0,25.0,21106.0,12265.0,100.0,0.16,-0.09,BOM500014
270,2018-11-14,1.72,1.78,1.72,1.78,1.74,526.0,5.0,917.0,526.0,100.0,0.06,0.06,BOM500014
271,2018-11-13,1.7,1.7,1.7,1.7,1.7,1290.0,5.0,2193.0,1290.0,100.0,0.0,0.0,BOM500014
272,2018-11-12,1.64,1.68,1.64,1.68,1.64,556.0,4.0,913.0,556.0,100.0,0.04,0.04,BOM500014
273,2018-11-09,1.76,1.76,1.7,1.71,1.7,1919.0,6.0,3269.0,1919.0,100.0,0.06,-0.05,BOM500014
274,2018-11-07,1.76,1.76,1.76,1.76,1.76,1000.0,2.0,1760.0,1000.0,100.0,0.0,0.0,BOM500014
275,2018-11-06,1.72,1.76,1.72,1.76,1.75,1405.0,9.0,2455.0,1405.0,100.0,0.04,0.04,BOM500014
276,2018-11-05,1.81,1.81,1.81,1.81,1.81,4050.0,10.0,7330.0,4050.0,100.0,0.0,0.0,BOM500014
277,2018-11-02,1.9,1.9,1.85,1.9,1.89,1836.0,7.0,3475.0,1836.0,100.0,0.05,0.0,BOM500014
278,2018-11-01,1.85,1.85,1.85,1.85,1.85,151.0,10.0,279.0,151.0,100.0,0.0,0.0,BOM500014
279,2018-10-31,1.9,1.9,1.85,1.85,1.86,376.0,9.0,698.0,376.0,100.0,0.05,-0.05,BOM500014
280,2018-10-30,2.0,2.0,1.82,1.9,1.91,12434.0,25.0,23700.0,12434.0,100.0,0.18,-0.1,BOM500014
281,2018-10-29,1.81,1.99,1.81,1.91,1.92,6023.0,19.0,11549.0,6023.0,100.0,0.18,0.1,BOM500014
282,2018-10-26,1.9,2.0,1.9,1.9,1.92,554.0,6.0,1064.0,554.0,100.0,0.1,0.0,BOM500014
283,2018-10-25,1.9,2.0,1.9,2.0,1.99,6032.0,8.0,11993.0,6032.0,100.0,0.1,0.1,BOM500014
284,2018-10-24,1.86,2.0,1.86,1.99,1.97,87106.0,11.0,171780.0,87106.0,100.0,0.14,0.13,BOM500014
285,2018-10-23,2.0,2.0,1.95,1.95,1.95,11022.0,16.0,21503.0,11022.0,100.0,0.05,-0.05,BOM500014
286,2018-10-22,2.1,2.1,1.95,2.0,2.0,11721.0,15.0,23462.0,11721.0,100.0,0.15,-0.1,BOM500014
287,2018-10-19,1.92,2.07,1.92,2.0,2.01,169.0,8.0,339.0,169.0,100.0,0.15,0.08,BOM500014
288,2018-10-17,1.87,1.98,1.87,1.98,1.87,1013.0,16.0,1898.0,1013.0,100.0,0.11,0.11,BOM500014
289,2018-10-16,1.8,1.98,1.8,1.96,1.86,2239.0,13.0,4166.0,2239.0,100.0,0.18,0.16,BOM500014
290,2018-10-15,1.89,1.9,1.87,1.89,1.89,1216.0,12.0,2295.0,1216.0,100.0,0.03,0.0,BOM500014
291,2018-10-12,1.89,1.89,1.71,1.89,1.86,3505.0,9.0,6532.0,3505.0,100.0,0.18,0.0,BOM500014
292,2018-10-10,1.88,1.88,1.79,1.8,1.8,2664.0,9.0,4794.0,2664.0,100.0,0.09,-0.08,BOM500014
293,2018-10-09,1.88,2.0,1.88,1.88,1.88,9924.0,21.0,18663.0,9924.0,100.0,0.12,0.0,BOM500014
294,2018-10-08,1.97,2.1,1.97,1.97,1.97,10211.0,17.0,20118.0,10211.0,100.0,0.13,0.0,BOM500014
295,2018-10-05,2.07,2.15,2.07,2.07,2.08,6815.0,13.0,14209.0,6815.0,100.0,0.08,0.0,BOM500014
296,2018-10-04,2.11,2.11,2.11,2.11,2.11,370.0,2.0,780.0,370.0,100.0,0.0,0.0,BOM500014
297,2018-10-03,2.1,2.15,2.1,2.15,2.12,1394.0,14.0,2949.0,1394.0,100.0,0.05,0.05,BOM500014
298,2018-10-01,2.14,2.14,2.14,2.14,2.14,5550.0,5.0,11877.0,5550.0,100.0,0.0,0.0,BOM500014
299,2018-09-28,2.18,2.26,2.18,2.18,2.18,3967.0,10.0,8667.0,3967.0,100.0,0.08,0.0,BOM500014
300,2018-09-27,2.22,2.22,2.22,2.22,2.22,12033.0,12.0,26713.0,12033.0,100.0,0.0,0.0,BOM500014
301,2018-09-26,2.26,2.26,2.22,2.26,2.24,9705.0,19.0,21719.0,9705.0,100.0,0.04,0.0,BOM500014
302,2018-09-25,2.27,2.27,2.26,2.26,2.26,6695.0,11.0,15142.0,6695.0,100.0,0.01,-0.01,BOM500014
303,2018-09-24,2.3,2.3,2.3,2.3,2.3,5828.0,11.0,13404.0,5828.0,100.0,0.0,0.0,BOM500014
304,2018-09-21,2.34,2.4,2.34,2.34,2.35,5614.0,19.0,13175.0,5614.0,100.0,0.06,0.0,BOM500014
305,2018-09-19,2.41,2.41,2.38,2.38,2.38,1260.0,5.0,3005.0,1260.0,100.0,0.03,-0.03,BOM500014
306,2018-09-18,2.36,2.41,2.33,2.41,2.38,2913.0,14.0,6935.0,2913.0,100.0,0.08,0.05,BOM500014
307,2018-09-17,2.4,2.42,2.36,2.37,2.4,5248.0,18.0,12590.0,5248.0,100.0,0.06,-0.03,BOM500014
308,2018-09-14,2.4,2.4,2.36,2.38,2.37,1751.0,8.0,4155.0,1751.0,100.0,0.04,-0.02,BOM500014
309,2018-09-12,2.43,2.43,2.39,2.4,2.4,4940.0,17.0,11854.0,4940.0,100.0,0.04,-0.03,BOM500014
310,2018-09-11,2.45,2.45,2.42,2.43,2.43,2331.0,14.0,5666.0,2331.0,100.0,0.03,-0.02,BOM500014
311,2018-09-10,2.45,2.46,2.45,2.45,2.46,4571.0,30.0,11227.0,4571.0,100.0,0.01,0.0,BOM500014
312,2018-09-07,2.5,2.5,2.45,2.5,2.48,2435.0,21.0,6028.0,2435.0,100.0,0.05,0.0,BOM500014
313,2018-09-06,2.5,2.5,2.5,2.5,2.5,2727.0,12.0,6817.0,2727.0,100.0,0.0,0.0,BOM500014
314,2018-09-05,2.6,2.6,2.55,2.55,2.55,8600.0,23.0,21942.0,8600.0,100.0,0.05,-0.05,BOM500014
315,2018-09-04,2.7,2.7,2.6,2.6,2.61,4887.0,17.0,12762.0,4887.0,100.0,0.1,-0.1,BOM500014
316,2018-09-03,2.61,2.65,2.61,2.65,2.62,7025.0,28.0,18401.0,7025.0,100.0,0.04,0.04,BOM500014
317,2018-08-31,2.66,2.76,2.66,2.66,2.67,3518.0,22.0,9377.0,3518.0,100.0,0.1,0.0,BOM500014
318,2018-08-30,2.71,2.71,2.71,2.71,2.71,4837.0,19.0,13108.0,4837.0,100.0,0.0,0.0,BOM500014
319,2018-08-29,2.76,2.76,2.76,2.76,2.76,2701.0,10.0,7454.0,2701.0,100.0,0.0,0.0,BOM500014
320,2018-08-28,2.86,2.86,2.81,2.81,2.81,4826.0,13.0,13566.0,4826.0,100.0,0.05,-0.05,BOM500014
321,2018-08-27,2.91,2.95,2.86,2.86,2.88,7895.0,30.0,22709.0,7895.0,100.0,0.09,-0.05,BOM500014
322,2018-08-24,2.91,3.0,2.91,2.91,2.95,4824.0,28.0,14232.0,4824.0,100.0,0.09,0.0,BOM500014
323,2018-08-23,3.02,3.05,2.96,2.96,2.96,3330.0,23.0,9858.0,3330.0,100.0,0.09,-0.06,BOM500014
324,2018-08-21,3.02,3.14,3.02,3.02,3.03,7230.0,28.0,21885.0,7230.0,100.0,0.12,0.0,BOM500014
325,2018-08-20,3.2,3.2,3.08,3.08,3.1,7545.0,30.0,23353.0,7545.0,100.0,0.12,-0.12,BOM500014
326,2018-08-17,3.2,3.2,3.14,3.14,3.14,6252.0,33.0,19652.0,6252.0,100.0,0.06,-0.06,BOM500014
327,2018-08-16,3.2,3.2,3.14,3.2,3.17,10959.0,22.0,34725.0,10959.0,100.0,0.06,0.0,BOM500014
328,2018-08-14,3.2,3.26,3.14,3.2,3.17,9829.0,39.0,31133.0,9829.0,100.0,0.12,0.0,BOM500014
329,2018-08-13,3.09,3.21,3.09,3.2,3.13,7636.0,21.0,23894.0,7636.0,100.0,0.12,0.11,BOM500014
330,2018-08-10,3.27,3.27,3.15,3.15,3.24,32850.0,46.0,106304.0,32850.0,100.0,0.12,-0.12,BOM500014
331,2018-08-09,3.21,3.21,3.21,3.21,3.21,43091.0,32.0,138322.0,43091.0,100.0,0.0,0.0,BOM500014
332,2018-08-08,3.06,3.06,3.06,3.06,3.06,10096.0,20.0,30893.0,10096.0,100.0,0.0,0.0,BOM500014
333,2018-08-07,2.92,2.92,2.92,2.92,2.92,5810.0,9.0,16965.0,5810.0,100.0,0.0,0.0,BOM500014
334,2018-08-06,2.79,2.79,2.79,2.79,2.79,12631.0,7.0,35240.0,12631.0,100.0,0.0,0.0,BOM500014
335,2018-08-03,2.66,2.66,2.66,2.66,2.66,10716.0,11.0,28504.0,10716.0,100.0,0.0,0.0,BOM500014
336,2018-08-02,2.54,2.54,2.54,2.54,2.54,16370.0,16.0,41579.0,16370.0,100.0,0.0,0.0,BOM500014
337,2018-08-01,2.42,2.42,2.42,2.42,2.42,22178.0,16.0,53670.0,22178.0,100.0,0.0,0.0,BOM500014
338,2018-07-31,2.31,2.31,2.31,2.31,2.31,853.0,8.0,1970.0,853.0,100.0,0.0,0.0,BOM500014
339,2018-07-30,2.2,2.2,2.2,2.2,2.2,3474.0,10.0,7642.0,3474.0,100.0,0.0,0.0,BOM500014
340,2018-07-27,2.1,2.1,2.1,2.1,2.1,1205.0,8.0,2530.0,1205.0,100.0,0.0,0.0,BOM500014
341,2018-07-26,2.0,2.0,2.0,2.0,2.0,8315.0,13.0,16630.0,8315.0,100.0,0.0,0.0,BOM500014
342,2018-07-25,1.91,1.91,1.91,1.91,1.91,3690.0,7.0,7047.0,3690.0,100.0,0.0,0.0,BOM500014
343,2018-07-24,1.82,1.82,1.82,1.82,1.82,5662.0,10.0,10304.0,5662.0,100.0,0.0,0.0,BOM500014
344,2018-07-23,1.74,1.74,1.74,1.74,1.74,4382.0,8.0,7624.0,4382.0,100.0,0.0,0.0,BOM500014
345,2018-07-20,1.72,1.72,1.65,1.66,1.67,2894.0,11.0,4821.0,2894.0,100.0,0.07,-0.06,BOM500014
346,2018-07-19,1.71,1.89,1.71,1.72,1.71,1270.0,8.0,2175.0,1270.0,100.0,0.18,0.01,BOM500014
347,2018-07-18,1.89,1.89,1.8,1.8,1.8,1114.0,13.0,2010.0,1114.0,100.0,0.09,-0.09,BOM500014
348,2018-07-17,1.82,2.0,1.82,1.89,1.86,2495.0,13.0,4639.0,2495.0,100.0,0.18,0.07,BOM500014
349,2018-07-16,1.81,1.99,1.81,1.91,1.83,1372.0,15.0,2512.0,1372.0,100.0,0.18,0.1,BOM500014
350,2018-07-13,1.9,2.0,1.9,1.9,1.93,1599.0,25.0,3083.0,1599.0,100.0,0.1,0.0,BOM500014
351,2018-07-12,2.0,2.0,2.0,2.0,2.0,1834.0,8.0,3668.0,1834.0,100.0,0.0,0.0,BOM500014
352,2018-07-11,2.07,2.07,2.07,2.07,2.0,10.0,1.0,20.0,10.0,100.0,0.0,0.0,BOM500014
353,2018-07-10,2.17,2.17,2.17,2.17,2.17,755.0,5.0,1638.0,755.0,100.0,0.0,0.0,BOM500014
354,2018-07-09,2.49,2.49,2.28,2.28,2.32,2196.0,17.0,5094.0,2196.0,100.0,0.21,-0.21,BOM500014
355,2018-07-06,2.28,2.39,2.17,2.39,2.31,4882.0,16.0,11294.0,4882.0,100.0,0.22,0.11,BOM500014
356,2018-07-05,2.28,2.28,2.19,2.28,2.28,16594.0,23.0,37782.0,16594.0,100.0,0.09,0.0,BOM500014
357,2018-07-04,2.18,2.18,2.08,2.18,2.18,11780.0,10.0,25645.0,11780.0,100.0,0.1,0.0,BOM500014
358,2018-07-03,2.0,2.08,2.0,2.08,2.07,66560.0,15.0,137609.0,66560.0,100.0,0.08,0.08,BOM500014
359,2018-07-02,1.99,1.99,1.99,1.99,1.99,12850.0,6.0,25571.0,12850.0,100.0,0.0,0.0,BOM500014
360,2018-06-29,1.9,1.9,1.9,1.9,1.9,2011.0,9.0,3820.0,2011.0,100.0,0.0,0.0,BOM500014
361,2018-06-28,1.81,1.81,1.81,1.81,1.81,8351.0,5.0,15115.0,8351.0,100.0,0.0,0.0,BOM500014
362,2018-06-27,1.73,1.73,1.73,1.73,1.73,2521.0,8.0,4361.0,2521.0,100.0,0.0,0.0,BOM500014
363,2018-06-26,1.65,1.65,1.65,1.65,1.65,3479.0,8.0,5740.0,3479.0,100.0,0.0,0.0,BOM500014
364,2018-06-25,1.58,1.58,1.58,1.58,1.58,12132.0,1.0,19168.0,12132.0,100.0,0.0,0.0,BOM500014
365,2018-06-22,1.42,1.56,1.42,1.51,1.46,2200.0,10.0,3218.0,2200.0,100.0,0.14,0.09,BOM500014
366,2018-06-21,1.49,1.49,1.49,1.49,1.49,2564.0,7.0,3820.0,2564.0,100.0,0.0,0.0,BOM500014
367,2018-06-20,1.48,1.49,1.48,1.49,1.49,4540.0,12.0,6744.0,4540.0,100.0,0.01,0.01,BOM500014
368,2018-06-19,1.55,1.63,1.55,1.55,1.56,5004.0,13.0,7806.0,5004.0,100.0,0.08,0.0,BOM500014
369,2018-06-18,1.63,1.63,1.63,1.63,1.63,700.0,1.0,1141.0,700.0,100.0,0.0,0.0,BOM500014
370,2018-06-15,1.71,1.71,1.66,1.71,1.71,28576.0,19.0,48814.0,28576.0,100.0,0.05,0.0,BOM500014
371,2018-06-14,1.71,1.71,1.71,1.71,1.71,328.0,3.0,560.0,328.0,100.0,0.0,0.0,BOM500014
372,2018-06-13,1.71,1.71,1.63,1.71,1.71,6136.0,12.0,10492.0,6136.0,100.0,0.08,0.0,BOM500014
373,2018-06-12,1.71,1.71,1.71,1.71,1.64,11.0,2.0,18.0,11.0,100.0,0.0,0.0,BOM500014
374,2018-06-11,1.71,1.79,1.71,1.71,1.72,901.0,10.0,1549.0,901.0,100.0,0.08,0.0,BOM500014
375,2018-06-08,1.71,1.72,1.71,1.71,1.71,1302.0,16.0,2232.0,1302.0,100.0,0.01,0.0,BOM500014
376,2018-06-07,1.8,1.96,1.8,1.8,1.93,610.0,3.0,1178.0,610.0,100.0,0.16,0.0,BOM500014
377,2018-06-06,1.79,1.87,1.71,1.87,1.75,21794.0,16.0,38247.0,21794.0,100.0,0.16,0.08,BOM500014
378,2018-06-05,1.64,1.79,1.64,1.79,1.68,2006.0,9.0,3366.0,2006.0,100.0,0.15,0.15,BOM500014
379,2018-06-04,1.77,1.77,1.71,1.71,1.71,100.0,3.0,171.0,100.0,100.0,0.06,-0.06,BOM500014
380,2018-06-01,1.69,1.8,1.69,1.77,1.78,5229.0,6.0,9333.0,5229.0,100.0,0.11,0.08,BOM500014
381,2018-05-31,1.79,1.79,1.71,1.77,1.77,2795.0,9.0,4940.0,2795.0,100.0,0.08,-0.02,BOM500014
382,2018-05-30,1.81,1.81,1.79,1.79,1.81,1993.0,12.0,3598.0,1993.0,100.0,0.02,-0.02,BOM500014
383,2018-05-29,1.79,1.97,1.79,1.79,1.89,8936.0,21.0,16851.0,8936.0,100.0,0.18,0.0,BOM500014
384,2018-05-28,1.86,1.95,1.86,1.88,1.89,33872.0,40.0,64039.0,33872.0,100.0,0.09,0.02,BOM500014
385,2018-05-25,2.05,2.05,1.95,1.95,1.98,6128.0,16.0,12110.0,6128.0,100.0,0.1,-0.1,BOM500014
386,2018-05-24,2.15,2.15,2.05,2.05,2.07,110.0,4.0,228.0,110.0,100.0,0.1,-0.1,BOM500014
387,2018-05-23,2.15,2.15,2.15,2.15,2.15,400.0,1.0,860.0,400.0,100.0,0.0,0.0,BOM500014
388,2018-05-22,2.16,2.16,2.15,2.15,2.15,87.0,6.0,187.0,87.0,100.0,0.01,-0.01,BOM500014
389,2018-05-21,2.17,2.17,2.15,2.16,2.16,294.0,11.0,635.0,294.0,100.0,0.02,-0.01,BOM500014
390,2018-05-18,2.2,2.2,2.0,2.17,2.14,1466.0,13.0,3130.0,1466.0,100.0,0.2,-0.03,BOM500014
391,2018-05-17,2.08,2.18,2.01,2.1,2.04,1863.0,15.0,3803.0,1863.0,100.0,0.17,0.02,BOM500014
392,2018-05-16,2.25,2.28,2.08,2.09,2.13,2310.0,13.0,4923.0,2310.0,100.0,0.2,-0.16,BOM500014
393,2018-05-15,2.08,2.18,2.01,2.18,2.06,2506.0,19.0,5174.0,2506.0,100.0,0.17,0.1,BOM500014
394,2018-05-14,2.16,2.26,2.06,2.08,2.13,3743.0,22.0,7973.0,3743.0,100.0,0.2,-0.08,BOM500014
395,2018-05-11,2.27,2.27,2.16,2.16,2.17,216.0,3.0,468.0,216.0,100.0,0.11,-0.11,BOM500014
396,2018-05-10,2.17,2.27,2.1,2.27,2.15,3513.0,15.0,7558.0,3513.0,100.0,0.17,0.1,BOM500014
397,2018-05-09,2.39,2.39,2.17,2.18,2.32,2920.0,18.0,6784.0,2920.0,100.0,0.22,-0.21,BOM500014
398,2018-05-08,2.35,2.46,2.24,2.28,2.34,623.0,12.0,1459.0,623.0,100.0,0.22,-0.07,BOM500014
399,2018-05-07,2.24,2.35,2.24,2.35,2.28,1014.0,6.0,2315.0,1014.0,100.0,0.11,0.11,BOM500014
400,2018-05-04,2.24,2.24,2.04,2.24,2.17,264.0,7.0,572.0,264.0,100.0,0.2,0.0,BOM500014
401,2018-05-03,2.16,2.36,2.14,2.14,2.22,4951.0,22.0,10991.0,4951.0,100.0,0.22,-0.02,BOM500014
402,2018-05-02,2.35,2.35,2.2,2.25,2.23,5884.0,22.0,13144.0,5884.0,100.0,0.15,-0.1,BOM500014
403,2018-04-30,2.52,2.52,2.28,2.29,2.3,8610.0,23.0,19834.0,8610.0,100.0,0.24,-0.23,BOM500014
404,2018-04-27,2.52,2.52,2.4,2.4,2.41,2312.0,14.0,5572.0,2312.0,100.0,0.12,-0.12,BOM500014
405,2018-04-26,2.6,2.6,2.52,2.52,2.58,151.0,5.0,389.0,151.0,100.0,0.08,-0.08,BOM500014
406,2018-04-25,2.64,2.77,2.64,2.65,2.7,3633.0,10.0,9796.0,3633.0,100.0,0.13,0.01,BOM500014
407,2018-04-24,2.64,2.64,2.64,2.64,2.64,100.0,1.0,264.0,100.0,100.0,0.0,0.0,BOM500014
408,2018-04-23,2.52,2.64,2.4,2.64,2.42,10490.0,22.0,25413.0,10490.0,100.0,0.24,0.12,BOM500014
409,2018-04-20,2.29,2.52,2.29,2.52,2.5,5975.0,23.0,14950.0,5975.0,100.0,0.23,0.23,BOM500014
410,2018-04-19,2.5,2.5,2.4,2.4,2.48,5265.0,11.0,13063.0,5265.0,100.0,0.1,-0.1,BOM500014
411,2018-04-18,2.28,2.52,2.28,2.52,2.48,14310.0,25.0,35525.0,14310.0,100.0,0.24,0.24,BOM500014
412,2018-04-17,2.49,2.49,2.38,2.4,2.39,3326.0,10.0,7945.0,3326.0,100.0,0.11,-0.09,BOM500014
413,2018-04-16,2.49,2.49,2.38,2.49,2.47,6100.0,9.0,15079.0,6100.0,100.0,0.11,0.0,BOM500014
414,2018-04-13,2.47,2.73,2.47,2.49,2.52,7275.0,19.0,18327.0,7275.0,100.0,0.26,0.02,BOM500014
415,2018-04-12,2.63,2.63,2.6,2.6,2.62,675.0,7.0,1769.0,675.0,100.0,0.03,-0.03,BOM500014
416,2018-04-11,2.4,2.63,2.4,2.63,2.59,12601.0,22.0,32634.0,12601.0,100.0,0.23,0.23,BOM500014
417,2018-04-10,2.6,2.75,2.49,2.51,2.53,18210.0,36.0,45986.0,18210.0,100.0,0.26,-0.09,BOM500014
418,2018-04-09,2.62,2.88,2.62,2.62,2.81,2900.0,15.0,8142.0,2900.0,100.0,0.26,0.0,BOM500014
419,2018-04-06,2.75,2.75,2.75,2.75,2.75,290.0,2.0,797.0,290.0,100.0,0.0,0.0,BOM500014
420,2018-04-05,2.78,2.78,2.66,2.66,2.66,276.0,6.0,734.0,276.0,100.0,0.12,-0.12,BOM500014
