Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,stockname
2018-10-08,76.0,79.3,64.0,74.05,72.84,271898.0,1328.0,19806124.0,161047.0,59.23,15.3,-1.95,BOM500012
2018-10-05,74.9,79.8,73.0,74.8,76.55,255278.0,1240.0,19542492.0,177311.0,69.46,6.8,-0.1,BOM500012
2018-10-04,69.35,78.0,67.6,74.6,73.3,274249.0,1425.0,20101425.0,193727.0,70.64,10.4,5.25,BOM500012
2018-10-03,66.1,69.45,63.05,69.4,68.54,190496.0,631.0,13057472.0,141947.0,74.51,6.4,3.3,BOM500012
2018-10-01,70.95,70.95,65.95,66.15,66.25,161584.0,640.0,10704729.0,122481.0,75.8,5.0,-4.8,BOM500012
2018-09-28,74.45,74.5,68.5,69.4,70.21,90137.0,536.0,6328953.0,65231.0,72.37,6.0,-5.05,BOM500012
2018-09-27,74.3,75.5,71.85,72.0,73.39,68509.0,427.0,5027721.0,51346.0,74.95,3.65,-2.3,BOM500012
2018-09-26,74.0,75.9,71.1,74.3,74.26,105225.0,743.0,7814366.0,64173.0,60.99,4.8,0.3,BOM500012
2018-09-25,71.0,73.4,68.4,72.6,69.43,295551.0,1317.0,20520020.0,212235.0,71.81,5.0,1.6,BOM500012
2018-09-24,75.0,77.0,71.75,71.95,72.33,218521.0,668.0,15805061.0,123672.0,56.6,5.25,-3.05,BOM500012
2018-09-21,80.75,81.6,75.5,75.5,77.21,164157.0,638.0,12674399.0,127721.0,77.8,6.1,-5.25,BOM500012
2018-09-19,82.4,83.5,78.0,79.45,81.03,260081.0,916.0,21073861.0,167126.0,64.26,5.5,-2.95,BOM500012
2018-09-18,77.0,80.35,77.0,79.85,79.71,291326.0,935.0,23222721.0,214830.0,73.74,3.35,2.85,BOM500012
2018-09-17,76.5,77.9,75.0,76.55,77.03,136746.0,460.0,10533849.0,114348.0,83.62,2.9,0.05,BOM500012
2018-09-14,74.5,76.0,73.5,76.0,75.31,75631.0,481.0,5695736.0,55885.0,73.89,2.5,1.5,BOM500012
2018-09-12,72.1,73.95,71.9,72.4,72.15,369487.0,956.0,26657827.0,217344.0,58.82,2.05,0.3,BOM500012
2018-09-11,81.45,81.45,75.65,75.65,76.52,277550.0,1039.0,21237977.0,236916.0,85.36,5.8,-5.8,BOM500012
2018-09-10,83.0,83.0,79.0,79.6,81.01,119501.0,606.0,9680877.0,92089.0,77.06,4.0,-3.4,BOM500012
2018-09-07,82.9,85.0,80.0,81.9,82.87,153258.0,756.0,12699844.0,112727.0,73.55,5.0,-1.0,BOM500012
2018-09-06,81.2,82.25,78.7,82.05,81.92,267119.0,1124.0,21882358.0,157901.0,59.11,3.55,0.85,BOM500012
2018-09-05,80.0,80.0,77.55,78.35,78.31,99712.0,384.0,7808869.0,73287.0,73.5,2.45,-1.65,BOM500012
2018-09-04,80.0,81.0,78.5,79.8,79.83,74992.0,473.0,5986724.0,51758.0,69.02,2.5,-0.2,BOM500012
2018-09-03,82.8,82.8,78.95,80.0,82.25,336412.0,1211.0,27670027.0,186325.0,55.39,3.85,-2.8,BOM500012
2018-08-31,75.0,78.9,75.0,78.9,78.23,71845.0,258.0,5620204.0,66257.0,92.22,3.9,3.9,BOM500012
2018-08-30,75.0,77.85,74.8,75.15,75.91,96210.0,461.0,7303642.0,70828.0,73.62,3.05,0.15,BOM500012
2018-08-29,78.45,78.45,75.0,76.8,77.11,105694.0,577.0,8150491.0,78579.0,74.35,3.45,-1.65,BOM500012
2018-08-28,81.0,81.75,78.25,78.45,79.6,101931.0,454.0,8113555.0,87122.0,85.47,3.5,-2.55,BOM500012
2018-08-27,80.95,81.4,79.0,81.0,80.38,100932.0,601.0,8112795.0,66680.0,66.06,2.4,0.05,BOM500012
2018-08-24,81.0,83.0,79.75,80.3,81.52,142716.0,564.0,11634303.0,103160.0,72.28,3.25,-0.7,BOM500012
2018-08-23,81.95,83.5,80.6,81.1,82.3,155348.0,663.0,12785652.0,116501.0,74.99,2.9,-0.85,BOM500012
2018-08-21,80.7,82.4,78.0,81.5,80.29,146024.0,699.0,11724137.0,112877.0,77.3,4.4,0.8,BOM500012
2018-08-20,79.8,81.0,77.6,79.1,79.42,121765.0,604.0,9670668.0,84017.0,69.0,3.4,-0.7,BOM500012
2018-08-17,84.0,84.0,78.05,79.3,80.55,167574.0,851.0,13498213.0,120066.0,71.65,5.95,-4.7,BOM500012
2018-08-16,81.4,82.95,76.55,80.05,81.45,738656.0,2290.0,60162648.0,418762.0,56.69,6.4,-1.35,BOM500012
2018-08-14,77.55,79.0,76.3,79.0,78.64,560026.0,1383.0,44037784.0,317000.0,56.6,2.7,1.45,BOM500012
2018-08-13,73.0,76.55,71.55,75.25,74.23,166709.0,615.0,12374346.0,136916.0,82.13,5.0,2.25,BOM500012
2018-08-10,75.05,76.0,72.55,72.95,74.7,136801.0,570.0,10219170.0,111965.0,81.85,3.45,-2.1,BOM500012
2018-08-09,76.0,77.9,72.25,75.35,75.22,835330.0,2003.0,62836481.0,660312.0,79.05,5.65,-0.65,BOM500012
2018-08-08,75.2,75.2,75.2,75.2,75.2,518196.0,269.0,38968339.0,374907.0,72.35,0.0,0.0,BOM500012
2018-08-07,71.65,71.65,71.65,71.65,71.65,17129.0,83.0,1227292.0,17129.0,100.0,0.0,0.0,BOM500012
2018-08-06,68.25,68.25,68.25,68.25,68.25,34529.0,108.0,2356604.0,34529.0,100.0,0.0,0.0,BOM500012
2018-08-03,64.9,66.0,64.0,65.0,65.12,122801.0,498.0,7997172.0,105631.0,86.02,2.0,0.1,BOM500012
2018-08-02,63.9,65.0,62.0,63.55,63.07,91002.0,316.0,5739219.0,83027.0,91.24,3.0,-0.35,BOM500012
2018-08-01,62.45,63.65,61.55,62.25,62.49,71949.0,247.0,4496173.0,62673.0,87.11,2.1,-0.2,BOM500012
2018-07-31,60.3,62.7,60.3,62.0,61.97,114598.0,237.0,7101210.0,79431.0,69.31,2.4,1.7,BOM500012
2018-07-30,61.7,63.0,61.0,62.55,62.32,84797.0,332.0,5284413.0,63173.0,74.5,2.0,0.85,BOM500012
2018-07-27,58.3,62.0,58.3,60.9,60.32,97879.0,445.0,5904403.0,74991.0,76.62,3.7,2.6,BOM500012
2018-07-26,54.1,58.0,54.1,57.5,56.83,41889.0,251.0,2380668.0,35422.0,84.56,3.9,3.4,BOM500012
2018-07-25,54.75,55.0,53.5,54.8,54.36,34549.0,119.0,1878006.0,33034.0,95.61,1.5,0.05,BOM500012
2018-07-24,53.95,55.75,53.35,53.8,54.32,124183.0,153.0,6745718.0,80742.0,65.02,2.4,-0.15,BOM500012
2018-07-23,54.0,54.0,52.6,53.25,53.13,12731.0,73.0,676353.0,8881.0,69.76,1.4,-0.75,BOM500012
2018-07-20,52.95,53.3,51.9,52.95,52.75,26255.0,106.0,1384858.0,20225.0,77.03,1.4,0.0,BOM500012
2018-07-19,53.0,53.05,51.5,52.3,52.41,43345.0,124.0,2271838.0,35106.0,80.99,1.55,-0.7,BOM500012
2018-07-18,52.1,53.95,52.1,53.4,53.27,30342.0,135.0,1616419.0,21062.0,69.42,1.85,1.3,BOM500012
2018-07-17,51.3,53.35,51.3,52.9,52.45,104789.0,104.0,5495936.0,59414.0,56.7,2.05,1.6,BOM500012
2018-07-16,53.0,53.0,50.3,52.3,51.64,61323.0,205.0,3166606.0,46549.0,75.91,2.7,-0.7,BOM500012
2018-07-13,56.0,56.0,52.1,53.15,53.54,73082.0,228.0,3912665.0,61237.0,83.79,3.9,-2.85,BOM500012
2018-07-12,55.0,58.0,53.2,56.0,56.81,193385.0,701.0,10985251.0,129037.0,66.73,4.8,1.0,BOM500012
2018-07-11,51.0,54.7,50.6,54.25,53.07,141628.0,416.0,7516895.0,103180.0,72.85,4.1,3.25,BOM500012
2018-07-10,49.5,51.9,49.0,51.1,50.61,75503.0,229.0,3820924.0,62370.0,82.61,2.9,1.6,BOM500012
2018-07-09,48.5,49.0,47.7,48.55,48.22,24451.0,94.0,1178919.0,19577.0,80.07,1.3,0.05,BOM500012
2018-07-06,47.05,48.4,46.7,47.65,47.82,140311.0,106.0,6709414.0,138449.0,98.67,1.7,0.6,BOM500012
2018-07-05,47.3,48.5,47.3,48.0,48.05,114832.0,106.0,5517926.0,109083.0,94.99,1.2,0.7,BOM500012
2018-07-04,48.0,48.5,46.5,48.2,47.76,21539.0,124.0,1028599.0,15237.0,70.74,2.0,0.2,BOM500012
2018-07-03,45.05,48.1,45.05,47.6,46.95,21052.0,94.0,988444.0,16992.0,80.71,3.05,2.55,BOM500012
2018-07-02,44.25,48.05,44.25,46.4,46.31,55535.0,100.0,2571916.0,49670.0,89.44,3.8,2.15,BOM500012
2018-06-29,44.9,49.15,43.25,48.15,46.83,64498.0,174.0,3020672.0,60077.0,93.15,5.9,3.25,BOM500012
2018-06-28,44.6,45.75,43.5,43.65,44.4,22355.0,128.0,992581.0,18645.0,83.4,2.25,-0.95,BOM500012
2018-06-27,44.9,46.3,44.0,45.15,45.5,48265.0,160.0,2196180.0,39499.0,81.84,2.3,0.25,BOM500012
2018-06-26,45.0,46.0,44.15,45.6,45.31,61720.0,91.0,2796544.0,37549.0,60.84,1.85,0.6,BOM500012
2018-06-25,46.1,46.7,45.5,45.6,46.12,6461.0,43.0,297986.0,6213.0,96.16,1.2,-0.5,BOM500012
2018-06-22,45.0,46.0,44.6,45.55,45.25,14190.0,75.0,642158.0,11505.0,81.08,1.4,0.55,BOM500012
2018-06-21,47.35,47.35,45.0,45.45,46.13,10488.0,76.0,483808.0,8011.0,76.38,2.35,-1.9,BOM500012
2018-06-20,47.8,47.8,46.0,46.1,46.49,12965.0,67.0,602719.0,11610.0,89.55,1.8,-1.7,BOM500012
2018-06-19,46.0,47.4,46.0,46.5,46.82,12947.0,75.0,606174.0,11067.0,85.48,1.4,0.5,BOM500012
2018-06-18,47.0,47.8,46.6,46.9,47.18,36546.0,79.0,1724390.0,35716.0,97.73,1.2,-0.1,BOM500012
2018-06-15,47.7,48.95,47.2,47.6,47.8,19068.0,97.0,911421.0,15630.0,81.97,1.75,-0.1,BOM500012
2018-06-14,48.0,48.0,46.5,47.95,47.33,27784.0,101.0,1314899.0,24223.0,87.18,1.5,-0.05,BOM500012
2018-06-13,47.65,49.5,47.65,48.2,48.97,43446.0,166.0,2127558.0,35593.0,81.92,1.85,0.55,BOM500012
2018-06-12,47.15,48.7,45.05,48.05,47.85,30826.0,144.0,1474958.0,27497.0,89.2,3.65,0.9,BOM500012
2018-06-11,46.5,48.8,46.0,47.15,47.62,31777.0,190.0,1513249.0,21688.0,68.25,2.8,0.65,BOM500012
2018-06-08,48.0,48.0,45.1,46.5,46.04,59735.0,195.0,2750194.0,45412.0,76.02,2.9,-1.5,BOM500012
2018-06-07,44.0,48.9,43.0,47.25,47.28,98956.0,301.0,4678666.0,85182.0,86.08,5.9,3.25,BOM500012
2018-06-06,39.0,45.8,39.0,44.85,42.61,90456.0,431.0,3854577.0,57553.0,63.63,6.8,5.85,BOM500012
2018-06-05,41.05,41.9,38.0,39.85,39.62,106165.0,407.0,4206612.0,77030.0,72.56,3.9,-1.2,BOM500012
2018-06-04,45.2,47.0,41.65,42.05,43.63,160958.0,540.0,7022715.0,144604.0,89.84,5.35,-3.15,BOM500012
2018-06-01,48.05,49.9,45.9,46.15,46.87,121481.0,410.0,5694258.0,111355.0,91.66,4.0,-1.9,BOM500012
2018-05-31,52.9,52.9,48.55,48.9,49.99,117275.0,313.0,5862137.0,113253.0,96.57,4.35,-4.0,BOM500012
2018-05-30,51.0,52.0,47.55,51.55,49.82,72118.0,348.0,3593217.0,48602.0,67.39,4.45,0.55,BOM500012
2018-05-29,53.0,53.25,50.5,51.4,51.98,39848.0,165.0,2071258.0,28816.0,72.31,2.75,-1.6,BOM500012
2018-05-28,51.0,54.0,51.0,52.6,52.86,31591.0,164.0,1669782.0,21391.0,67.71,3.0,1.6,BOM500012
2018-05-25,48.9,52.5,48.9,51.85,51.14,137457.0,535.0,7029364.0,102891.0,74.85,3.6,2.95,BOM500012
2018-05-24,54.5,57.0,43.85,49.1,48.0,521592.0,1569.0,25038627.0,285510.0,54.74,13.15,-5.4,BOM500012
2018-05-23,57.3,57.5,54.6,54.8,55.13,44031.0,213.0,2427224.0,35448.0,80.51,2.9,-2.5,BOM500012
2018-05-22,53.0,58.0,53.0,55.85,55.24,24705.0,159.0,1364586.0,18825.0,76.2,5.0,2.85,BOM500012
2018-05-21,58.0,58.85,54.3,55.1,56.31,54302.0,210.0,3057684.0,46251.0,85.17,4.55,-2.9,BOM500012
2018-05-18,59.0,59.35,57.8,58.05,58.39,37149.0,132.0,2169092.0,31402.0,84.53,1.55,-0.95,BOM500012
2018-05-17,59.3,59.4,57.85,58.7,58.54,30861.0,140.0,1806540.0,20111.0,65.17,1.55,-0.6,BOM500012
2018-05-16,57.7,58.0,57.0,57.55,57.53,22143.0,119.0,1273909.0,15632.0,70.6,1.0,-0.15,BOM500012
2018-05-15,58.45,61.6,57.9,58.1,60.0,81427.0,305.0,4885659.0,61815.0,75.91,3.7,-0.35,BOM500012
2018-05-14,58.55,59.45,57.4,57.6,58.09,25242.0,136.0,1466260.0,20776.0,82.31,2.05,-0.95,BOM500012
2018-05-11,57.2,61.0,57.0,58.95,58.51,47866.0,155.0,2800648.0,31258.0,65.3,4.0,1.75,BOM500012
2018-05-10,58.5,58.7,57.25,57.9,58.04,24664.0,140.0,1431411.0,19724.0,79.97,1.45,-0.6,BOM500012
2018-05-09,58.1,59.45,57.25,58.2,57.95,54220.0,227.0,3142229.0,36274.0,66.9,2.2,0.1,BOM500012
2018-05-08,60.0,61.3,57.0,58.0,58.89,65593.0,512.0,3863089.0,50741.0,77.36,4.3,-2.0,BOM500012
2018-05-07,62.0,62.0,56.05,59.3,59.8,57000.0,309.0,3408666.0,44511.0,78.09,5.95,-2.7,BOM500012
2018-05-04,62.5,62.85,60.8,62.0,61.93,46074.0,227.0,2853569.0,37380.0,81.13,2.05,-0.5,BOM500012
2018-05-03,65.8,66.25,61.1,62.05,63.42,65136.0,314.0,4130822.0,54507.0,83.68,5.15,-3.75,BOM500012
2018-05-02,67.4,68.9,65.3,65.8,66.74,117753.0,448.0,7859253.0,87038.0,73.92,3.6,-1.6,BOM500012
2018-04-30,61.25,68.0,60.05,67.4,65.51,170905.0,555.0,11196618.0,145812.0,85.32,7.95,6.15,BOM500012
2018-04-27,61.0,61.5,60.05,60.1,60.63,29023.0,121.0,1759669.0,22642.0,78.01,1.45,-0.9,BOM500012
2018-04-26,60.95,61.5,59.55,60.45,60.36,20880.0,102.0,1260235.0,16738.0,80.16,1.95,-0.5,BOM500012
2018-04-25,60.5,61.55,60.0,60.15,60.3,30247.0,123.0,1823759.0,23677.0,78.28,1.55,-0.35,BOM500012
2018-04-24,60.0,62.0,60.0,61.05,61.32,32019.0,159.0,1963477.0,25294.0,79.0,2.0,1.05,BOM500012
2018-04-23,58.0,62.65,58.0,60.5,61.47,36774.0,182.0,2260514.0,25862.0,70.33,4.65,2.5,BOM500012
2018-04-20,60.55,61.8,60.25,60.7,60.62,22795.0,111.0,1381768.0,17725.0,77.76,1.55,0.15,BOM500012
2018-04-19,60.0,61.8,60.0,60.6,60.57,39962.0,173.0,2420658.0,27875.0,69.75,1.8,0.6,BOM500012
2018-04-18,61.15,62.8,60.0,61.05,61.12,40706.0,216.0,2487932.0,34828.0,85.56,2.8,-0.1,BOM500012
2018-04-17,62.4,63.9,61.2,61.55,62.19,67732.0,286.0,4212304.0,57525.0,84.93,2.7,-0.85,BOM500012
2018-04-16,62.0,63.0,61.8,62.4,62.39,34351.0,138.0,2143095.0,29718.0,86.51,1.2,0.4,BOM500012
2018-04-13,64.7,64.7,62.3,62.95,63.15,40794.0,167.0,2576269.0,34767.0,85.23,2.4,-1.75,BOM500012
2018-04-12,64.9,65.6,62.1,62.9,63.66,78876.0,247.0,5021058.0,70781.0,89.74,3.5,-2.0,BOM500012
2018-04-11,63.5,65.5,63.5,64.9,64.86,56232.0,238.0,3647311.0,48567.0,86.37,2.0,1.4,BOM500012
2018-04-10,66.0,66.5,63.1,65.5,65.29,68145.0,298.0,4448858.0,56358.0,82.7,3.4,-0.5,BOM500012
2018-04-09,62.7,65.5,62.7,65.25,64.85,145791.0,521.0,9455127.0,117491.0,80.59,2.8,2.55,BOM500012
2018-04-06,60.65,63.9,60.65,62.7,62.91,194360.0,629.0,12227791.0,157189.0,80.88,3.25,2.05,BOM500012
2018-04-05,59.75,60.3,59.05,59.75,59.81,81059.0,262.0,4848260.0,65920.0,81.32,1.25,0.0,BOM500012
2018-04-04,59.5,60.5,56.95,57.8,58.76,135393.0,358.0,7956279.0,112719.0,83.25,3.55,-1.7,BOM500012
2018-04-03,58.9,59.95,58.0,59.6,59.42,37095.0,215.0,2204306.0,22405.0,60.4,1.95,0.7,BOM500012
2018-04-02,59.0,60.1,58.65,59.8,59.44,53830.0,269.0,3199623.0,40495.0,75.23,1.45,0.8,BOM500012
2018-03-28,53.0,57.5,52.3,57.4,56.14,144692.0,460.0,8122864.0,102361.0,70.74,5.2,4.4,BOM500012
2018-03-27,52.0,54.8,51.55,54.8,54.33,170830.0,233.0,9281302.0,161485.0,94.53,3.25,2.8,BOM500012
2018-03-26,51.0,53.9,49.65,52.2,51.76,95596.0,359.0,4947873.0,82855.0,86.67,4.25,1.2,BOM500012
2018-03-23,53.0,53.85,51.3,51.35,51.79,160029.0,458.0,8287970.0,141379.0,88.35,2.55,-1.65,BOM500012
2018-03-22,56.0,59.6,54.0,54.0,56.5,275661.0,722.0,15575774.0,210537.0,76.38,5.6,-2.0,BOM500012
2018-03-21,54.0,56.85,54.0,56.8,56.05,138781.0,343.0,7778047.0,119754.0,86.29,2.85,2.8,BOM500012
2018-03-20,55.1,55.85,52.75,54.15,54.02,34815.0,209.0,1880593.0,22245.0,63.89,3.1,-0.95,BOM500012
2018-03-19,58.0,58.0,55.05,55.5,55.67,43067.0,192.0,2397502.0,39603.0,91.96,2.95,-2.5,BOM500012
2018-03-16,57.05,57.85,56.15,57.15,57.04,37587.0,161.0,2143913.0,30971.0,82.4,1.7,0.1,BOM500012
2018-03-15,56.0,58.9,56.0,58.05,58.02,36072.0,193.0,2092859.0,31670.0,87.8,2.9,2.05,BOM500012
2018-03-14,55.55,57.85,54.6,56.9,56.28,57014.0,144.0,3208603.0,49996.0,87.69,3.25,1.35,BOM500012
2018-03-13,58.1,58.1,56.6,56.95,57.03,105540.0,312.0,6019227.0,84040.0,79.63,1.5,-1.15,BOM500012
2018-03-12,59.9,60.4,57.25,58.9,58.95,77120.0,298.0,4546190.0,65610.0,85.08,3.15,-1.0,BOM500012
2018-03-09,55.05,57.65,55.05,57.65,57.27,142039.0,379.0,8134686.0,104836.0,73.81,2.6,2.6,BOM500012
2018-03-08,53.0,54.95,49.75,54.95,52.32,236045.0,620.0,12348972.0,184770.0,78.28,5.2,1.95,BOM500012
2018-03-07,54.75,54.75,52.35,52.35,52.52,74638.0,325.0,3920192.0,60292.0,80.78,2.4,-2.4,BOM500012
2018-03-06,57.3,58.8,54.5,55.1,55.88,76880.0,329.0,4296098.0,66644.0,86.69,4.3,-2.2,BOM500012
2018-03-05,60.0,60.0,56.1,57.25,57.4,42372.0,178.0,2432181.0,29143.0,68.78,3.9,-2.75,BOM500012
2018-03-01,59.15,60.1,58.55,58.75,59.05,38895.0,194.0,2296782.0,29152.0,74.95,1.55,-0.4,BOM500012
2018-02-28,59.0,59.95,58.1,58.9,58.91,50595.0,204.0,2980421.0,36125.0,71.4,1.85,-0.1,BOM500012
2018-02-27,59.85,60.5,59.3,59.8,59.78,102353.0,388.0,6118731.0,76640.0,74.88,1.2,-0.05,BOM500012
2018-02-26,59.4,60.3,55.5,57.8,58.4,100500.0,299.0,5869451.0,75567.0,75.19,4.8,-1.6,BOM500012
2018-02-23,56.15,58.8,54.6,58.4,57.07,64564.0,297.0,3684395.0,44912.0,69.56,4.2,2.25,BOM500012
2018-02-22,57.8,57.95,56.0,56.95,56.72,26007.0,183.0,1475045.0,19852.0,76.33,1.95,-0.85,BOM500012
2018-02-21,59.3,59.3,56.8,57.8,57.66,52136.0,216.0,3006032.0,37109.0,71.18,2.5,-1.5,BOM500012
2018-02-20,59.0,59.8,56.45,56.95,57.78,80623.0,393.0,4658639.0,49071.0,60.86,3.35,-2.05,BOM500012
2018-02-19,56.25,59.9,56.25,59.35,58.46,97066.0,364.0,5674726.0,69492.0,71.59,3.65,3.1,BOM500012
2018-02-16,60.0,60.5,57.2,57.8,58.63,65634.0,332.0,3848220.0,46312.0,70.56,3.3,-2.2,BOM500012
2018-02-15,62.0,62.9,58.5,59.0,60.83,108262.0,376.0,6585425.0,80705.0,74.55,4.4,-3.0,BOM500012
2018-02-14,62.4,63.45,59.35,60.85,60.85,270210.0,791.0,16442116.0,176651.0,65.38,4.1,-1.55,BOM500012
2018-02-12,61.4,64.0,61.4,62.45,62.42,259759.0,747.0,16213788.0,181374.0,69.82,2.6,1.05,BOM500012
2018-02-09,66.5,71.4,64.6,64.6,67.99,589893.0,1330.0,40107282.0,348522.0,59.08,6.8,-1.9,BOM500012
2018-02-08,66.0,68.7,66.0,68.0,67.54,138120.0,388.0,9328030.0,110201.0,79.79,2.7,2.0,BOM500012
2018-02-07,65.0,67.4,65.0,65.75,66.7,137211.0,381.0,9151512.0,83058.0,60.53,2.4,0.75,BOM500012
2018-02-06,63.7,65.8,63.7,64.2,63.87,224152.0,473.0,14316854.0,159989.0,71.38,2.1,0.5,BOM500012
2018-02-05,60.85,67.25,60.85,67.05,64.77,281712.0,680.0,18245569.0,233070.0,82.73,6.4,6.2,BOM500012
2018-02-02,67.0,67.4,63.85,64.05,64.57,136326.0,522.0,8802329.0,121880.0,89.4,3.55,-2.95,BOM500012
2018-02-01,70.45,70.8,66.95,67.05,67.96,149253.0,492.0,10143283.0,129169.0,86.54,3.85,-3.4,BOM500012
2018-01-31,69.25,71.8,66.25,70.45,69.0,300385.0,990.0,20727935.0,245650.0,81.78,5.55,1.2,BOM500012
2018-01-30,72.85,72.9,69.25,69.25,69.46,127552.0,264.0,8860247.0,114731.0,89.95,3.65,-3.6,BOM500012
2018-01-29,75.5,76.9,72.85,72.85,73.94,178995.0,537.0,13235502.0,147125.0,82.2,4.05,-2.65,BOM500012
2018-01-25,76.7,77.9,72.75,76.65,75.74,379038.0,1343.0,28707459.0,307696.0,81.18,5.15,-0.05,BOM500012
2018-01-24,74.8,74.8,71.5,74.8,74.55,559664.0,1168.0,41720508.0,401473.0,71.73,3.3,0.0,BOM500012
2018-01-23,70.0,71.25,69.0,71.25,71.0,192218.0,304.0,13648099.0,158337.0,82.37,2.25,1.25,BOM500012
2018-01-22,65.5,67.9,65.0,67.9,67.2,242924.0,503.0,16323836.0,210927.0,86.83,2.9,2.4,BOM500012
2018-01-19,65.0,65.95,63.15,64.7,64.82,79590.0,321.0,5159417.0,64253.0,80.73,2.8,-0.3,BOM500012
2018-01-18,66.25,66.25,61.0,63.05,65.7,369510.0,629.0,24276589.0,295849.0,80.07,5.25,-3.2,BOM500012
2018-01-17,58.1,63.1,57.15,63.1,61.1,85091.0,269.0,5199064.0,70965.0,83.4,5.95,5.0,BOM500012
2018-01-16,62.0,62.85,59.85,60.1,60.5,91772.0,374.0,5551951.0,70254.0,76.55,3.0,-1.9,BOM500012
2018-01-15,63.55,65.25,61.0,62.95,63.8,88764.0,327.0,5663224.0,69233.0,78.0,4.25,-0.6,BOM500012
2018-01-12,66.0,66.25,62.7,63.0,63.77,162360.0,464.0,10352987.0,135808.0,83.65,3.55,-3.0,BOM500012
2018-01-11,65.5,66.85,64.7,65.95,65.92,77365.0,275.0,5099637.0,63458.0,82.02,2.15,0.45,BOM500012
2018-01-10,69.65,69.65,65.0,65.2,66.61,147916.0,460.0,9852882.0,127446.0,86.16,4.65,-4.45,BOM500012
2018-01-09,69.0,69.0,65.8,66.7,67.2,231415.0,670.0,15550405.0,199225.0,86.09,3.2,-2.3,BOM500012
2018-01-08,66.4,67.45,64.0,67.45,67.09,534720.0,902.0,35873632.0,310061.0,57.99,3.45,1.05,BOM500012
2018-01-05,64.25,64.25,64.25,64.25,64.25,156981.0,177.0,10086029.0,141417.0,90.09,0.0,0.0,BOM500012
2018-01-04,61.2,61.2,61.2,61.2,61.2,107959.0,105.0,6607090.0,107954.0,100.0,0.0,0.0,BOM500012
2018-01-03,60.0,60.0,57.95,58.3,58.18,132898.0,237.0,7732610.0,132898.0,100.0,2.05,-1.7,BOM500012
2018-01-02,60.95,61.25,60.95,60.95,60.96,117610.0,102.0,7168959.0,117610.0,100.0,0.3,0.0,BOM500012
2018-01-01,66.0,66.5,63.0,64.15,64.6,98759.0,218.0,6379674.0,98759.0,100.0,3.5,-1.85,BOM500012
2017-12-29,64.05,64.05,63.15,64.0,64.0,193819.0,306.0,12405036.0,193819.0,100.0,0.9,-0.05,BOM500012
2017-12-28,63.15,63.15,61.75,63.15,62.99,285278.0,430.0,17969510.0,285278.0,100.0,1.4,0.0,BOM500012
2017-12-27,60.15,60.15,59.9,60.15,60.15,289169.0,319.0,17392617.0,289169.0,100.0,0.25,0.0,BOM500012
2017-12-26,54.0,57.35,53.95,57.3,55.76,237163.0,377.0,13224052.0,237163.0,100.0,3.4,3.3,BOM500012
2017-12-22,53.1,55.0,52.55,54.65,54.05,48729.0,133.0,2633911.0,48729.0,100.0,2.45,1.55,BOM500012
2017-12-21,53.25,55.5,52.95,53.1,54.04,85054.0,171.0,4596704.0,85054.0,100.0,2.55,-0.15,BOM500012
2017-12-20,54.0,54.5,52.0,53.3,53.29,26895.0,117.0,1433257.0,26895.0,100.0,2.5,-0.7,BOM500012
2017-12-19,52.8,54.0,52.0,53.05,53.36,50150.0,136.0,2676140.0,50150.0,100.0,2.0,0.25,BOM500012
2017-12-18,50.3,52.8,50.2,52.35,52.21,44471.0,148.0,2321959.0,44471.0,100.0,2.6,2.05,BOM500012
2017-12-15,49.0,52.15,49.0,50.3,51.12,26267.0,113.0,1342899.0,26267.0,100.0,3.15,1.3,BOM500012
2017-12-14,51.0,53.55,50.15,51.0,50.64,24231.0,81.0,1227144.0,24231.0,100.0,3.4,0.0,BOM500012
2017-12-13,50.5,53.6,50.25,51.1,51.5,24565.0,67.0,1265017.0,24565.0,100.0,3.35,0.6,BOM500012
2017-12-12,52.05,53.0,50.55,51.4,51.49,15159.0,75.0,780543.0,15159.0,100.0,2.45,-0.65,BOM500012
2017-12-11,54.0,54.0,51.6,52.0,52.68,47079.0,88.0,2479910.0,47079.0,100.0,2.4,-2.0,BOM500012
2017-12-08,49.35,54.2,49.35,53.7,53.36,58077.0,139.0,3098925.0,58077.0,100.0,4.85,4.35,BOM500012
2017-12-07,51.0,53.7,51.0,51.85,52.83,29048.0,77.0,1534709.0,29048.0,100.0,2.7,0.85,BOM500012
2017-12-06,55.7,55.7,51.55,52.5,52.49,39593.0,63.0,2078236.0,39593.0,100.0,4.15,-3.2,BOM500012
2017-12-05,54.0,54.8,52.3,53.05,53.33,69882.0,139.0,3726586.0,69882.0,100.0,2.5,-0.95,BOM500012
2017-12-04,53.7,55.3,53.5,53.9,54.25,63869.0,156.0,3464741.0,63869.0,100.0,1.8,0.2,BOM500012
2017-12-01,52.0,54.2,50.25,53.7,53.91,134474.0,316.0,7250002.0,134474.0,100.0,3.95,1.7,BOM500012
2017-11-30,51.55,52.0,49.5,51.65,51.3,69048.0,177.0,3541956.0,69048.0,100.0,2.5,0.1,BOM500012
2017-11-29,49.7,49.95,49.0,49.55,49.44,25139.0,79.0,1242791.0,25139.0,100.0,0.95,-0.15,BOM500012
